outcome,outcome_label,spec,entry,term,term_label,estimate,std_error,ci_lo,ci_hi,pct_change,pct_lo,pct_hi,p,n,fe,cluster,window
n_agency,agency-initiated complaints,total,bivariate,tract_overcrowd10,Tract overcrowded-household share (+10 pp),0.018133521286159755,0.013037993399439889,-0.00742047620741338,0.04368751877973289,1.829893189619658,-0.7393012447220126,4.46558685401135,0.16427956758109885,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,direct,bivariate,tract_overcrowd10,Tract overcrowded-household share (+10 pp),0.0002931506018690158,0.011692195413388779,-0.022623131308577404,0.023209432512315435,0.029319357470569685,-2.23691471842673,2.3480867272176686,0.9799972693362011,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,total,bivariate,tract_black10,Tract Black share (+10 pp),0.003540788235962852,0.004273206097863266,-0.004834541814366092,0.011916118286291796,0.3547064231766761,-0.4822874227140783,1.1987398068533661,0.4073295079784667,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,direct,bivariate,tract_black10,Tract Black share (+10 pp),0.005457159112919269,0.0038521497898067404,-0.0020929157381554837,0.013007233963994022,0.5472076528937331,-0.20907271171446418,1.3092196005770163,0.15658443839542113,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,total,bivariate,tract_hispanic10,Tract Hispanic share (+10 pp),0.003351331827566589,0.005656461181010713,-0.007735128367163311,0.014437792022296489,0.33569538187074865,-0.7705289247775249,1.4542520349817956,0.5535301910219601,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,direct,bivariate,tract_hispanic10,Tract Hispanic share (+10 pp),-0.00964758200052522,0.005338061671885915,-0.020109990624675285,0.0008148266236248421,-0.9601193380493145,-1.9909133428653858,0.08151586850229098,0.07071250508993199,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,total,bivariate,tract_asian10,Tract Asian share (+10 pp),-0.008118484920539779,0.006877398674096268,-0.021597938629091987,0.00536096878801243,-0.808561902240923,-2.136637326030655,0.5375364494666801,0.2378178375246478,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,direct,bivariate,tract_asian10,Tract Asian share (+10 pp),0.008034829674412226,0.006451096483466692,-0.004609087093975485,0.020678746442799937,0.8067195545040651,-0.4598481552267164,2.0894033112129007,0.21294864166556415,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,total,joint,tract_poverty10,Tract poverty rate (+10 pp),0.10092064157744501,0.015360576076117863,0.0708144656864664,0.13102681746842362,10.618885287766355,7.338205818938404,13.999835277189243,5.027889216080439e-11,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,total,joint,tract_log_income_z,Tract log median income (+1 SD),0.08585737064020703,0.015284678317183139,0.05589995162324779,0.11581478965716627,8.965090101073535,5.749187809802603,12.278790094257829,1.940564908764486e-08,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,total,joint,tract_renter10,Tract renter share (+10 pp),0.043373447162058376,0.007132661004579377,0.029393688479149513,0.05735320584496724,4.432782329911422,2.982994686417606,5.902979985928458,1.1946290623399136e-09,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,total,joint,tract_foreign10,Tract foreign-born share (+10 pp),-0.06291575593281035,0.011460990549181068,-0.08537888463635918,-0.04045262722926152,-6.097742256181804,-8.183565987187736,-3.9645341905128473,4.0294405811991396e-08,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,total,joint,tract_overcrowd10,Tract overcrowded-household share (+10 pp),0.015690350705847244,0.015249319525516097,-0.014197766352907738,0.045578467764602226,1.5814090585436258,-1.4097453369457447,4.663312835381395,0.303516626448741,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,total,joint,tract_black10,Tract Black share (+10 pp),0.014794922966793564,0.005995170604823089,0.003044604500167093,0.026545241433420033,1.4904909584696036,0.304924401575013,2.690070467063377,0.013594365842853895,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,total,joint,tract_hispanic10,Tract Hispanic share (+10 pp),0.0022731746549063134,0.00798431618476928,-0.01337579750842173,0.017922146818234355,0.227576027522991,-1.3286739047115748,1.8083712248048611,0.775870167779714,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
n_agency,agency-initiated complaints,total,joint,tract_asian10,Tract Asian share (+10 pp),0.033543739719105466,0.010816019714635918,0.012344730622343869,0.05474274881586706,3.411267453498734,1.2421241319918064,5.626885330825004,0.0019267190951730573,760431,size_bin + comm_bin + borocode,bct2020,2020-01-01..2026-05-31
