term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,outcome,sample,n
owner_occ_star,0.022299898901447318,0.11436554108112405,0.19498791935613813,0.8454204427082432,-0.20197605522936035,0.246575853032255,owner_lpm_anyecb,any ECB violation (pp),universe,766400
is_coop,-3.3398472344532575,0.6890631951542188,-4.8469389425243765,1.3415289086271542e-06,-4.691131057261508,-1.9885634116450068,owner_lpm_anyecb,any ECB violation (pp),universe,766400
is_condo,-3.642754499136172,0.6010212919044473,-6.060940848856501,1.5883010462403035e-09,-4.8213842019343724,-2.4641247963379715,owner_lpm_anyecb,any ECB violation (pp),universe,766400
era_pre1940,-0.45845049996650855,0.21417442351616875,-2.140547374611696,0.0324203994701906,-0.8784561479127888,-0.03844485202022829,owner_lpm_anyecb,any ECB violation (pp),universe,766400
era_4079,-1.0463392297701537,0.20582706984219995,-5.083584149414086,4.017087862351332e-07,-1.4499753428722917,-0.6427031166680158,owner_lpm_anyecb,any ECB violation (pp),universe,766400
era_8099,-2.792144905187868,0.22482958949425105,-12.418938768107585,0.0,-3.2330458113873437,-2.3512439989883926,owner_lpm_anyecb,any ECB violation (pp),universe,766400
era_unknown,5.1821086571753145,2.2733128841116237,2.279540442230153,0.022730487490372653,0.7240401576756614,9.640177156674968,owner_lpm_anyecb,any ECB violation (pp),universe,766400
mzone,0.16631106602551132,0.5790284405644439,0.2872243475007709,0.7739676439172238,-0.969189669150899,1.3018118012019217,owner_lpm_anyecb,any ECB violation (pp),universe,766400
multi_bldg,0.11487216158794922,0.08735462057812833,1.3150095647798015,0.1886439866999916,-0.05643416628573569,0.28617848946163416,owner_lpm_anyecb,any ECB violation (pp),universe,766400
com_class,-4.726609999465219,0.5933274323727562,-7.966275856424147,2.6645352591003757e-15,-5.890151698734503,-3.563068300195935,owner_lpm_anyecb,any ECB violation (pp),universe,766400
log_bldgarea,9.957701022254156,0.7541461004842533,13.203941538463308,0.0,8.478786703821838,11.436615340686474,owner_lpm_anyecb,any ECB violation (pp),universe,766400
log2_area_per_unit,-3.5197303060000946,0.5240584209112803,-6.716293767171355,2.3663293546860587e-11,-4.547432367819489,-2.4920282441807005,owner_lpm_anyecb,any ECB violation (pp),universe,766400
value_rank,-2.267548451174738,0.29756567823167884,-7.620329282093041,3.730349362740526e-14,-2.851088088823561,-1.6840088135259155,owner_lpm_anyecb,any ECB violation (pp),universe,766400
any_prior_viol,7.271927596104916,0.14029225618427832,51.83413392791267,0.0,6.996808191121086,7.547047001088747,owner_lpm_anyecb,any ECB violation (pp),universe,766400
geo_nyc_other,1.0055073548255642,0.08889082497355989,11.311711361939176,0.0,0.8311884612501094,1.1798262484010191,owner_lpm_anyecb,any ECB violation (pp),universe,766400
geo_outside_nyc,0.7333839842573202,0.15942076281476705,4.600304071493173,4.458946323060431e-06,0.4207527200622673,1.046015248452373,owner_lpm_anyecb,any ECB violation (pp),universe,766400
geo_unknown,-1.8577433181833933,0.0760010466954016,-24.443654383194108,0.0,-2.006784778586754,-1.7087018577800328,owner_lpm_anyecb,any ECB violation (pp),universe,766400
multi_prop_owner,0.4041641566588687,0.13752783621284223,2.938780742782661,0.0033294260139662413,0.13446590319367835,0.673862410124059,owner_lpm_anyecb,any ECB violation (pp),universe,766400
llc,0.954463445812901,0.3151611834792508,3.0284930246676134,0.0024864880420745195,0.3364169872288666,1.5725099043969353,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
corp_other,1.1423041946236454,0.41156468703424276,2.7755155644065352,0.005558301681229283,0.33520576171492766,1.949402627532363,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
trust_estate,-1.6635636804553895,0.5984420852200218,-2.779824015625117,0.005485354598534498,-2.8371378095874125,-0.48998955132336675,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
nycha,-4.20243003584447,1.932444044865515,-2.1746710063922867,0.029761581663292347,-7.992047098313617,-0.4128129733753232,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
govt,-1.078614498552446,1.7968755379436192,-0.6002722368778164,0.5483869833363126,-4.6023751041012915,2.445146106996399,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
owner_occ_star,-2.8785420650351075,0.33838566315100305,-8.506690378754525,0.0,-3.5421328614564453,-2.2149512686137696,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
is_coop,0.2723422446325668,0.6774973624564287,0.40198273782959815,0.6877359927228297,-1.0562631405346936,1.600947629799827,cond_violrate_catadj_unwtd,"violations per inspection (pp, unwtd)",inspected,135576
