term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,outcome,n,pct_change
sg_korean_viet,0.25255106661293525,0.09172157373716845,2.753453264295591,0.005897018915754781,0.07278008548275014,0.43232204774312033,ppml_pooled_n_conv,conversion complaints,456228,28.73052327943597
sg_asian_small,-0.04058617616377197,0.4102460248814652,-0.09893130878111195,0.9211928100256386,-0.8446536097321669,0.763481257404623,ppml_pooled_n_conv,conversion complaints,456228,-3.977358768273509
asian_uncl,0.5314122158807298,0.04102912386480591,12.952073206139463,0.0,0.4509966107884774,0.6118278209729823,ppml_pooled_n_conv,conversion complaints,456228,70.13332627388063
black_c,0.16346001615141273,0.04724325786038139,3.4599649464160205,0.0005402457111742809,0.07086493223272637,0.2560551000700991,ppml_pooled_n_conv,conversion complaints,456228,17.757827013485496
hisp_c,0.19424649071663871,0.03791317452717894,5.123456242826319,2.999852877216824e-07,0.11993803410378658,0.26855494732949087,ppml_pooled_n_conv,conversion complaints,456228,21.439558330495068
mixed_uncertain,0.2527761876636159,0.04063660202030308,6.220406606273884,4.958682353617405e-10,0.17312991124973426,0.3324224640774976,ppml_pooled_n_conv,conversion complaints,456228,28.759506492334562
owner_occ_star,-0.17335052089864797,0.026162349831825638,-6.625953785228144,3.4501290713251365e-11,-0.22462778431996377,-0.12207325747733216,ppml_pooled_n_conv,conversion complaints,456228,-15.91571698009111
era_pre1940,0.3107779264580219,0.050446903584436195,6.160495578045798,7.251763634030794e-10,0.21190381230096236,0.4096520406150814,ppml_pooled_n_conv,conversion complaints,456228,36.448617126068974
era_4079,0.1790318192125078,0.047126586096821015,3.7989558344983667,0.00014530698071357762,0.08666540774841255,0.27139823067660307,ppml_pooled_n_conv,conversion complaints,456228,19.605880121157536
era_8099,0.024434027688541127,0.05748583340382191,0.42504433252100415,0.6708043573578653,-0.08823613540421943,0.13710419078130168,ppml_pooled_n_conv,conversion complaints,456228,2.4734984741572763
era_unknown,0.6714078446033406,0.4806737170889541,1.3968058180287168,0.16247197226460375,-0.2706953292060048,1.613511018412686,ppml_pooled_n_conv,conversion complaints,456228,95.69905206856166
com_class,-0.5345927224722433,0.1108771652591624,-4.82148620252597,1.424925784032638e-06,-0.7519079730880973,-0.31727747185638927,ppml_pooled_n_conv,conversion complaints,456228,-41.40921313340957
log_bldgarea,0.3992791562895085,0.20029337202672387,1.993471637375176,0.046209826288587275,0.006711360775047304,0.7918469518039697,ppml_pooled_n_conv,conversion complaints,456228,49.07497126854401
mzone,-0.10062020646781547,0.11043699913758677,-0.911109567025258,0.3622376461105312,-0.3170727473381666,0.11583233440253565,ppml_pooled_n_conv,conversion complaints,456228,-9.572359399340014
multi_bldg,0.0693565818453101,0.02004992387429869,3.4591942732618515,0.0005417939650118608,0.030059453158914874,0.10865371053170533,ppml_pooled_n_conv,conversion complaints,456228,7.181833197391851
log2_area_per_unit,-0.1596859362672894,0.13950587782816048,-1.1446538221420761,0.2523525873603747,-0.43311243244212894,0.11374055990755008,ppml_pooled_n_conv,conversion complaints,456228,-14.758854154418044
value_rank,0.11711537044092925,0.09275761623173259,1.2625957328220323,0.20673450221707146,-0.0646862166650546,0.2989169575469131,ppml_pooled_n_conv,conversion complaints,456228,12.424912732629023
any_prior_viol,0.5422715620372045,0.026030590843068684,20.832088111499715,0.0,0.49125254148849173,0.5932905825859173,ppml_pooled_n_conv,conversion complaints,456228,71.99093088754071
geo_nyc_other,0.046505651019212155,0.020595916667598132,2.2580034562081757,0.023945443958605983,0.006138396122131601,0.08687290591629271,ppml_pooled_n_conv,conversion complaints,456228,4.76039990821322
geo_outside_nyc,0.1464153995842061,0.0344044038997621,4.2557167975004075,2.0838033550685253e-05,0.07898400703110299,0.21384679213730923,ppml_pooled_n_conv,conversion complaints,456228,15.767698672102748
geo_unknown,-0.4439659928015067,0.023860428414663935,-18.606790502079082,0.0,-0.4907315731499442,-0.39720041245306925,ppml_pooled_n_conv,conversion complaints,456228,-35.85127643598592
multi_prop_owner,0.1689022966869431,0.023928984265590928,7.058481664423128,1.6833201499366623e-12,0.12200234933975923,0.21580224403412696,ppml_pooled_n_conv,conversion complaints,456228,18.400445211492332
sg_chinese,0.029914610837691726,0.04696429807608325,0.6369649300247043,0.5241476874192477,-0.06213372195063521,0.12196294362601867,ppml_pooled_n_ecb_2020on,ECB citations,458649,3.0366548060640097
sg_south_asian,0.36766902340950375,0.05537069658938205,6.640137221607727,3.1339153494513994e-11,0.2591444522954201,0.4761935945235874,ppml_pooled_n_ecb_2020on,ECB citations,458649,44.43639092112579
sg_korean_viet,0.019067566918917027,0.1397597937936141,0.13643098920906008,0.8914805768635086,-0.25485659540331124,0.2929917292411453,ppml_pooled_n_ecb_2020on,ECB citations,458649,1.9250513907703493
sg_asian_small,-0.380899744424375,0.40755339389185136,-0.934600840363633,0.3499940457892676,-1.1796897182294703,0.4178902293807203,ppml_pooled_n_ecb_2020on,ECB citations,458649,-31.67536145540354
asian_uncl,0.09424297137543591,0.05038551397245571,1.8704378291537482,0.061423042887664536,-0.004510821353116978,0.1929967641039888,ppml_pooled_n_ecb_2020on,ECB citations,458649,9.882669691905054
black_c,0.04057418110375158,0.05570574971266989,0.728366125813459,0.4663894934626458,-0.06860708206488389,0.14975544427238704,ppml_pooled_n_ecb_2020on,ECB citations,458649,4.140855967365087
hisp_c,0.009256463278415953,0.0522616871493248,0.1771175747152576,0.8594160375428588,-0.09317456130556044,0.11168748786239234,ppml_pooled_n_ecb_2020on,ECB citations,458649,0.9299436826642582
mixed_uncertain,0.04447038790210236,0.04607428479956623,0.9651888921457773,0.3344502095387396,-0.04583355091848874,0.13477432672269346,ppml_pooled_n_ecb_2020on,ECB citations,458649,4.547401757311742
owner_occ_star,-0.17137320699681688,0.03187826928846808,-5.375862956864189,7.621674802393841e-08,-0.2338534666916836,-0.10889294730195015,ppml_pooled_n_ecb_2020on,ECB citations,458649,-15.749291474841554
era_pre1940,0.3611099403365316,0.054150254637006005,6.668665600138303,2.581401759016444e-11,0.25497739149432674,0.46724248917873645,ppml_pooled_n_ecb_2020on,ECB citations,458649,43.49212079275111
era_4079,0.07536028564278946,0.05350332517945248,1.4085159266275094,0.15897835430051677,-0.029504304762072442,0.18022487604765136,ppml_pooled_n_ecb_2020on,ECB citations,458649,7.827256703496532
era_8099,-0.40104552036782976,0.08126311036932843,-4.935148538434464,8.008978269469225e-07,-0.5603182899634169,-0.24177275077224258,ppml_pooled_n_ecb_2020on,ECB citations,458649,-33.038042098537936
era_unknown,1.4832546112315759,0.22017252037821317,6.736783539942385,1.6193046903367758e-11,1.0517244009048667,1.914784821558285,ppml_pooled_n_ecb_2020on,ECB citations,458649,340.7266302658834
com_class,0.012866164138156201,0.08472149731132474,0.1518642203746366,0.8792940289211228,-0.15318491930834735,0.17891724758465974,ppml_pooled_n_ecb_2020on,ECB citations,458649,1.2949289346267712
log_bldgarea,1.1157941730808705,0.14157612057494276,7.8812314431954595,3.3306690738754696e-15,0.8383100756830825,1.3932782704786586,ppml_pooled_n_ecb_2020on,ECB citations,458649,205.19910260914233
mzone,0.1769709488181143,0.1359756986891807,1.3014895347045972,0.1930909443937563,-0.08953652338535015,0.44347842102157875,ppml_pooled_n_ecb_2020on,ECB citations,458649,19.35964172368383
