term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,outcome,scale,sample,n,label
trust_estate,0.035658482553156914,0.601842305731909,0.0592488800031964,0.9527592880097124,-1.1445836449109479,1.2159006100172618,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Trust/estate owner (vs individual)
nycha,-3.7857156025170258,1.5847698309113256,-2.3888109987177386,0.01698727828501978,-6.8935265672199435,-0.677904637814108,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,NYCHA
govt,4.75826012487712,1.9242512996114804,2.472785194864021,0.013481951795627278,0.9847094356029151,8.531810814151324,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Other government owner
owner_occ_star,-2.7982623711187498,0.32405672527520285,-8.635100440339096,0.0,-3.433753421208249,-2.1627713210292505,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Owner-occupied (STAR)
is_coop,0.6772221105623271,0.6227688191531269,1.0874374081272222,0.27696332038512583,-0.5440579307962294,1.8985021519208836,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Co-op building
is_condo,-1.7662047917837553,0.5514411747714878,-3.202888853041586,0.0013801102589916514,-2.847607842192645,-0.6848017413748657,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Condominium
era_pre1940,4.59721623156222,0.3609467600228687,12.73654937717394,0.0,3.889382023342849,5.30505043978159,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Built before 1940 (vs 2000+)
era_4079,3.4879443370075345,0.4392138460627003,7.941335111073912,3.1086244689504383e-15,2.626624554147927,4.349264119867142,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Built 1940-1979 (vs 2000+)
era_8099,2.124926278767589,0.7803539922123298,2.7230286510655906,0.006520001156171018,0.5946140239257856,3.655238533609392,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Built 1980-1999 (vs 2000+)
era_unknown,2.4010047811307977,1.8525528247570113,1.2960519932519192,0.19509426501886384,-1.2319417005424467,6.033951262804042,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Construction year unknown
mzone,2.1505347484380066,0.9695754724241931,2.21801686367035,0.026656020401244707,0.24914993814404873,4.0519195587319645,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Manufacturing zoning
multi_bldg,0.05442954365601387,0.29336560469166834,0.18553485066260628,0.8528267450128804,-0.5208747214454862,0.6297338087575138,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Multiple buildings on lot
com_class,2.1448597167555845,0.5991373101682639,3.579913452816374,0.0003511934400339811,0.96992221757768,3.319797215933489,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Commercial/mixed building class (S/K/O)
log_bldgarea,-1.3488187866829096,0.581392778520693,-2.319978569590888,0.020433626321689102,-2.4889583934841486,-0.2086791798816705,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Log total floor area
log2_area_per_unit,0.1401986191814212,0.4528973520416333,0.30955937046091014,0.7569255341660606,-0.7479551865674604,1.0283524249303029,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Floor area per unit (per doubling)
value_rank,-4.27070546920396,0.5441821496976232,-7.847933769192894,6.661338147750939e-15,-5.33787321725059,-3.2035377211573293,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Assessed value rank within type (0-1)
any_prior_viol,4.046515252702576,0.2587637737478752,15.637873857278306,0.0,3.5390668664223415,4.553963638982809,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,Any violation 2010-2019
sh_conv,2.4363290739295733,0.528725815665729,4.607925321107962,4.301011110374731e-06,1.3994719510863578,3.473186196772789,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,sh_conv
sh_constr,-6.044554353686264,0.4220372845244021,-14.322323110617894,0.0,-6.872190061266674,-5.216918646105854,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,sh_constr
sh_elev,18.050839574707226,0.7359988502356722,24.5256355616958,0.0,16.607509917519202,19.49416923189525,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,sh_elev
sh_boiler,13.383877416413977,0.6636065561986322,20.16839238762416,0.0,12.082512580097724,14.68524225273023,cond_violrate_catadj,"violations per inspection, category-adjusted (pp)",pp,inspected,135576,sh_boiler
llc,-2.220556252841023,0.2615832716954804,-8.488907713586753,0.0,-2.7335336824653296,-1.7075788232167164,cond_noaccess,no-access per complaint (pp),pp,complained,179389,LLC owner (vs individual)
corp_other,-1.9005054816982856,0.32311269102320767,-5.881865783977458,4.680398291156962e-09,-2.534145074344078,-1.2668658890524933,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Corporate/org owner (vs individual)
trust_estate,-1.9229863428141685,0.5438857242359031,-3.5356440831679175,0.00041523173934154833,-2.9895725163852536,-0.8564001692430834,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Trust/estate owner (vs individual)
nycha,-4.843291632031514,0.6094474671135559,-7.947020692316837,3.1086244689504383e-15,-6.038447549856811,-3.6481357142062167,cond_noaccess,no-access per complaint (pp),pp,complained,179389,NYCHA
govt,-5.891947601042506,0.9762612201083228,-6.035216271715426,1.8592556383367764e-09,-7.806443004693769,-3.9774521973912424,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Other government owner
owner_occ_star,-1.2054356750968869,0.2870577491835709,-4.199279338479107,2.78486784237586e-05,-1.7683697854300262,-0.6425015647637476,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Owner-occupied (STAR)
is_coop,0.828126150145064,0.477940311199388,1.732697851049406,0.08329022863536628,-0.10913788345995379,1.7653901837500818,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Co-op building
is_condo,2.098993982070342,0.4182307449917905,5.018746247628312,5.620306084974658e-07,1.2788232916238003,2.919164672516884,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Condominium
era_pre1940,7.189788653412197,0.28334597977828824,25.374592076577343,0.0,6.634133502152162,7.745443804672233,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Built before 1940 (vs 2000+)
era_4079,6.597954530903129,0.34545329982236317,19.09941093136435,0.0,5.920503925405665,7.275405136400593,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Built 1940-1979 (vs 2000+)
era_8099,7.569243637632353,0.6542875982824533,11.568679671603284,0.0,6.286154056916658,8.852333218348049,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Built 1980-1999 (vs 2000+)
era_unknown,1.1942544001825623,1.3828562232654547,0.863614293438597,0.3878944238425419,-1.5175934421997284,3.9061022425648533,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Construction year unknown
mzone,1.3641652351508962,0.5872853035990804,2.3228322363778493,0.02027941131281774,0.21247039035554383,2.5158600799462487,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Manufacturing zoning
multi_bldg,0.968574115768102,0.2376759197854752,4.075188250632756,4.7616853466880826e-05,0.5024801579056869,1.434668073630517,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Multiple buildings on lot
com_class,-5.985521805933236,0.5175320518007744,-11.565509392329156,0.0,-7.000427155041391,-4.9706164568250815,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Commercial/mixed building class (S/K/O)
log_bldgarea,-3.2783271218821253,0.3668996782072318,-8.935213947041035,0.0,-3.9978351111997115,-2.558819132564539,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Log total floor area
log2_area_per_unit,-0.917713750241488,0.31375357157809763,-2.9249507682912745,0.003480537249502813,-1.53299965763294,-0.302427842850036,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Floor area per unit (per doubling)
value_rank,1.3471157399401912,0.44835952107248433,3.004543623201901,0.002689971597856111,0.46786106445353237,2.22637041542685,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Assessed value rank within type (0-1)
any_prior_viol,-0.9532368750161828,0.22766088497314343,-4.1870911427258735,2.9373896316409187e-05,-1.3996908659100349,-0.5067828841223307,cond_noaccess,no-access per complaint (pp),pp,complained,179389,Any violation 2010-2019
llc,11.465051755721142,0.28833081083684603,39.76353315292662,0.0,10.899602004099712,12.03050150734257,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,LLC owner (vs individual)
corp_other,8.125400372642291,0.5018775501134862,16.19000565138837,0.0,7.141161001094085,9.109639744190497,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Corporate/org owner (vs individual)
trust_estate,-4.296885294899116,0.24270755604415054,-17.70396177578203,0.0,-4.772862617209865,-3.8209079725883677,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Trust/estate owner (vs individual)
nycha,14.498713258845918,6.862986293373916,2.1125953978436693,0.034755267781324095,1.0396109044830375,27.957815613208798,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,NYCHA
govt,6.3163266117092505,2.3151859528093985,2.728215677036484,0.0064217893987970065,1.7759817273941598,10.85667149602434,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Other government owner
owner_occ_star,-1.8362719617301413,0.20112064303138985,-9.130201326193779,0.0,-2.2306925833694735,-1.4418513400908093,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Owner-occupied (STAR)
is_coop,-4.467501033357723,2.082062930140913,-2.145708935442871,0.03201258816362951,-8.550664963328941,-0.38433710338650595,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Co-op building
is_condo,-9.642152732868356,1.120823817962379,-8.602737181654003,0.0,-11.840216642995642,-7.444088822741069,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Condominium
era_pre1940,1.9103605693484933,0.39310018378022227,4.859729524869807,1.2640772872885009e-06,1.1394460748630513,2.6812750638339353,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Built before 1940 (vs 2000+)
era_4079,-1.767769216052106,0.41232462206578974,-4.2873239225816695,1.891722273783536e-05,-2.5763850363933782,-0.9591533957108338,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Built 1940-1979 (vs 2000+)
era_8099,-4.829127395895505,0.47450664682935284,-10.177154373207776,0.0,-5.759689290455569,-3.898565501335442,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Built 1980-1999 (vs 2000+)
era_unknown,22.868511969129596,3.8255117883133014,5.97789609196643,2.6564941357776206e-09,15.36624509640669,30.370778841852502,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Construction year unknown
mzone,0.23986229290148522,1.177575487803066,0.20369164897358924,0.8386145582047111,-2.0694981433319772,2.549222729134948,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Manufacturing zoning
multi_bldg,1.1853384903423694,0.22168813685109454,5.346873798387092,9.938631428951794e-08,0.750582657082493,1.6200943236022458,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Multiple buildings on lot
com_class,-1.308865707543739,1.682920363203471,-0.7777347854133086,0.4368145598351387,-4.609265337434563,1.991533922347085,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Commercial/mixed building class (S/K/O)
log_bldgarea,-18.984406768966984,3.9270297133481415,-4.834291603253771,1.4348610004599749e-06,-26.685761922714963,-11.283051615219005,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Log total floor area
log2_area_per_unit,16.777819153895074,2.7361074143234103,6.132003102679331,1.0370844183427153e-09,11.411999062215113,22.143639245575034,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Floor area per unit (per doubling)
value_rank,-0.6777311873550098,0.5809268587840271,-1.1666377223005486,0.2434915424062516,-1.816995309202607,0.46153293449258737,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Assessed value rank within type (0-1)
any_prior_viol,11.098218120385742,0.2310103933048907,48.0420727466498,0.0,10.645180274249576,11.551255966521907,strata24_lpm_any,any complaint (pp),pp,2-4 units,370608,Any violation 2010-2019
llc,0.6547579004418487,0.019345776740586438,33.845004479360114,0.0,0.6168408747773466,0.6926749261063507,strata24_ppml,complaint count,log,2-4 units,370458,LLC owner (vs individual)
corp_other,0.5205695193975152,0.03353484454701536,15.523242359680074,0.0,0.4548424318582156,0.5862966069368147,strata24_ppml,complaint count,log,2-4 units,370458,Corporate/org owner (vs individual)
trust_estate,-0.3344636264132277,0.02826933138464415,-11.831324266654136,0.0,-0.38987049779415806,-0.2790567550322973,strata24_ppml,complaint count,log,2-4 units,370458,Trust/estate owner (vs individual)
nycha,0.5248918393930296,0.23444937925860113,2.238828019305891,0.02516710842258285,0.06537949984839936,0.9844041789376599,strata24_ppml,complaint count,log,2-4 units,370458,NYCHA
govt,0.518998058447713,0.14577508473434037,3.560265867061795,0.00037047950834590004,0.23328414252513113,0.8047119743702948,strata24_ppml,complaint count,log,2-4 units,370458,Other government owner
owner_occ_star,-0.07121427848198829,0.018059495268797538,-3.9433149942473436,8.036299048663764e-05,-0.10661023878780297,-0.035818318176173605,strata24_ppml,complaint count,log,2-4 units,370458,Owner-occupied (STAR)
is_coop,-0.3125835669685296,0.17745119612209725,-1.761518512129121,0.07815068255350766,-0.6603815203813941,0.03521438644433478,strata24_ppml,complaint count,log,2-4 units,370458,Co-op building
is_condo,-0.666169024243541,0.09592110969469919,-6.944967863318567,3.785416424761934e-12,-0.8541709446022673,-0.47816710388481465,strata24_ppml,complaint count,log,2-4 units,370458,Condominium
era_pre1940,0.07356069577352345,0.028701082005382475,2.562993818829834,0.010377389599325104,0.01730760872564316,0.12981378282140374,strata24_ppml,complaint count,log,2-4 units,370458,Built before 1940 (vs 2000+)
era_4079,-0.19739872880291423,0.03590271543892434,-5.498155958111796,3.837834361419823e-08,-0.2677667580103961,-0.12703069959543234,strata24_ppml,complaint count,log,2-4 units,370458,Built 1940-1979 (vs 2000+)
era_8099,-0.4346799868633454,0.08101968609284864,-5.365115662941495,8.089736303062978e-08,-0.5934756536440695,-0.2758843200826213,strata24_ppml,complaint count,log,2-4 units,370458,Built 1980-1999 (vs 2000+)
era_unknown,1.0001747870482802,0.12563813225608317,7.960758163848409,1.7763568394002505e-15,0.7539285727414771,1.2464210013550834,strata24_ppml,complaint count,log,2-4 units,370458,Construction year unknown
mzone,-0.04571028553512515,0.07740423839428018,-0.5905398268023386,0.5548287930136544,-0.1974198050386668,0.10599923396841648,strata24_ppml,complaint count,log,2-4 units,370458,Manufacturing zoning
multi_bldg,0.09484918527498908,0.017006569062351606,5.57720872018578,2.4440855339591394e-08,0.06151692241218681,0.12818144813779134,strata24_ppml,complaint count,log,2-4 units,370458,Multiple buildings on lot
com_class,-0.09478601784247505,0.09962883407585933,-0.9513914191779372,0.34140571462888847,-0.2900549444528763,0.10048290876792616,strata24_ppml,complaint count,log,2-4 units,370458,Commercial/mixed building class (S/K/O)
log_bldgarea,-0.18547763865708788,0.18331744435616157,-1.0117838992819983,0.31164138991639767,-0.5447732273330901,0.17381795001891426,strata24_ppml,complaint count,log,2-4 units,370458,Log total floor area
log2_area_per_unit,0.45325162092457527,0.12715283093925625,3.564620760516954,0.00036438265905669454,0.20403665175132268,0.7024665900978279,strata24_ppml,complaint count,log,2-4 units,370458,Floor area per unit (per doubling)
value_rank,-0.21590660905136244,0.043876185360566936,-4.920815409933182,8.618438667173933e-07,-0.3019023521370772,-0.12991086596564766,strata24_ppml,complaint count,log,2-4 units,370458,Assessed value rank within type (0-1)
any_prior_viol,0.5905758210297078,0.015245160312995205,38.738577286477735,0.0,0.5606958558776979,0.6204557861817178,strata24_ppml,complaint count,log,2-4 units,370458,Any violation 2010-2019
llc,14.250128587567165,0.5115841192011835,27.854908025327536,0.0,13.246813260356754,15.253443914777575,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,LLC owner (vs individual)
corp_other,11.17979623148604,0.8116149853430628,13.774753341648116,0.0,9.588062391389812,12.77153007158227,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Corporate/org owner (vs individual)
trust_estate,-4.037550366223608,0.2166157367277392,-18.639229204747668,0.0,-4.462375689404619,-3.6127250430425972,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Trust/estate owner (vs individual)
govt,5.289800296865687,3.033953589250991,1.7435336900363099,0.08139958042272499,-0.6603690377368974,11.239969631468272,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Other government owner
owner_occ_star,-0.8300103085778942,0.3179558852115245,-2.6104574476604463,0.009112053176618895,-1.453583248073351,-0.20643736908243726,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Owner-occupied (STAR)
era_pre1940,1.0247555482144486,0.5681604845932325,1.8036374862431863,0.0714439570255625,-0.08951696555666566,2.139028061985563,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Built before 1940 (vs 2000+)
era_4079,-0.7984586751080429,0.5526010546053959,-1.4449097924328254,0.14864547358760904,-1.8822161396359756,0.28529878941988973,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Built 1940-1979 (vs 2000+)
era_8099,-3.5870005113103782,0.5460785602776111,-6.5686528866594704,6.50912657107483e-11,-4.657966103915219,-2.5160349187055377,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Built 1980-1999 (vs 2000+)
era_unknown,22.22627977490457,6.241937176142706,3.560798378403356,0.00037867849423056654,9.984634647047066,34.46792490276207,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Construction year unknown
mzone,-1.6653644256830076,1.382834311599398,-1.2043123400350348,0.22861647142052477,-4.377369759207681,1.0466409078416656,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Manufacturing zoning
multi_bldg,-0.3229811492609677,0.18743108220212748,-1.7231995113417835,0.08501253940745368,-0.690569724650416,0.044607426128480565,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Multiple buildings on lot
com_class,1.8181842352210977,2.0193336589602353,0.9003882182389262,0.36802596289626943,-2.1421193292254266,5.778487799667622,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Commercial/mixed building class (S/K/O)
log_bldgarea,27.468246254766175,32.209765740164094,0.852792487730345,0.3938801517979025,-35.70132926572552,90.63782177525786,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Log total floor area
log2_area_per_unit,-14.418692745754846,22.327633028255512,-0.6457779347908513,0.5184999094342313,-58.20749618351079,29.3701106920011,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Floor area per unit (per doubling)
value_rank,-3.194222326220423,0.7851023802111282,-4.068542405082811,4.921197327578675e-05,-4.733959823790065,-1.6544848286507812,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Assessed value rank within type (0-1)
any_prior_viol,10.802159488647744,0.29065964682984813,37.16429028406313,0.0,10.232119747927667,11.372199229367821,strata1_lpm_any,any complaint (pp),pp,1 unit,321556,Any violation 2010-2019
llc,0.39715997230179134,0.02325953871655281,17.07514397175683,0.0,0.35157211412033285,0.44274783048324984,ppml_conversion,illegal-conversion complaints,log,universe,766158,LLC owner (vs individual)
corp_other,0.18739552292120273,0.0371624182297019,5.04260841592455,4.592284081894604e-07,0.11455852161257224,0.26023252422983323,ppml_conversion,illegal-conversion complaints,log,universe,766158,Corporate/org owner (vs individual)
trust_estate,-0.4269169860766025,0.03245744480263417,-13.153129849640996,0.0,-0.49053240891996225,-0.36330156323324275,ppml_conversion,illegal-conversion complaints,log,universe,766158,Trust/estate owner (vs individual)
nycha,0.04743693992366766,0.23172097450474827,0.2047157795061647,0.837794191237248,-0.40672782456816314,0.5016017044154985,ppml_conversion,illegal-conversion complaints,log,universe,766158,NYCHA
govt,-0.36128894776444914,0.15391289159745325,-2.3473598865868315,0.01890698276479097,-0.662952672051875,-0.059625223477023204,ppml_conversion,illegal-conversion complaints,log,universe,766158,Other government owner
owner_occ_star,-0.18066353958842754,0.020908982921440236,-8.640474779056504,0.0,-0.2216443930678135,-0.13968268610904158,ppml_conversion,illegal-conversion complaints,log,universe,766158,Owner-occupied (STAR)
is_coop,-0.5169573685845399,0.07345156512798436,-7.038071519426126,1.949107542031925e-12,-0.6609197908434874,-0.3729949463255924,ppml_conversion,illegal-conversion complaints,log,universe,766158,Co-op building
is_condo,-0.10013138116974941,0.05810922604604643,-1.723158059107587,0.08485994589818757,-0.21402337138949729,0.013760609049998457,ppml_conversion,illegal-conversion complaints,log,universe,766158,Condominium
era_pre1940,0.37918478303627173,0.03299374067103379,11.492627853778629,0.0,0.31451823960579106,0.4438513264667524,ppml_conversion,illegal-conversion complaints,log,universe,766158,Built before 1940 (vs 2000+)
era_4079,0.2562489543713218,0.03808545031088931,6.728263740603735,1.7170043165037896e-11,0.1816028434269889,0.33089506531565466,ppml_conversion,illegal-conversion complaints,log,universe,766158,Built 1940-1979 (vs 2000+)
era_8099,0.10363493888397494,0.04626930974426706,2.239820292474013,0.02510259192839559,0.012948758195683308,0.19432111957226658,ppml_conversion,illegal-conversion complaints,log,universe,766158,Built 1980-1999 (vs 2000+)
era_unknown,0.5319553912010297,0.19775057102069374,2.690032137228888,0.007144513838059918,0.14437139407823985,0.9195393883238197,ppml_conversion,illegal-conversion complaints,log,universe,766158,Construction year unknown
mzone,-0.04611738075109722,0.08992222025223909,-0.5128585640093655,0.608050260105685,-0.22236169385536414,0.1301269323531697,ppml_conversion,illegal-conversion complaints,log,universe,766158,Manufacturing zoning
multi_bldg,0.11319207230440503,0.01584595773028543,7.143277435864151,9.112710586123285e-13,0.08213456585250152,0.14424957875630853,ppml_conversion,illegal-conversion complaints,log,universe,766158,Multiple buildings on lot
com_class,-0.4632056933646942,0.06468863294101501,-7.16054231331583,8.035794252236883e-13,-0.589993084138215,-0.3364183025911734,ppml_conversion,illegal-conversion complaints,log,universe,766158,Commercial/mixed building class (S/K/O)
log_bldgarea,0.3487737884492211,0.06160384751624878,5.661558531019148,1.500043245172833e-08,0.22803246600827617,0.46951511089016595,ppml_conversion,illegal-conversion complaints,log,universe,766158,Log total floor area
log2_area_per_unit,-0.16229121195866864,0.04509770091245128,-3.5986582170502786,0.0003198632313323735,-0.2506810815326323,-0.07390134238470497,ppml_conversion,illegal-conversion complaints,log,universe,766158,Floor area per unit (per doubling)
value_rank,0.04688191791849612,0.05357687493916269,0.875040173054722,0.3815520475285279,-0.058126827366469375,0.15189066320346162,ppml_conversion,illegal-conversion complaints,log,universe,766158,Assessed value rank within type (0-1)
any_prior_viol,0.5781766961416498,0.0193700835519152,29.848952101421528,0.0,0.5402120300023643,0.6161413622809353,ppml_conversion,illegal-conversion complaints,log,universe,766158,Any violation 2010-2019
llc,0.6566309900975956,0.023240717472053488,28.253473279694642,0.0,0.6110800208775,0.7021819593176912,ppml_construction,construction complaints,log,universe,766337,LLC owner (vs individual)
corp_other,0.24214341775614567,0.03182260195402669,7.609164646749004,2.7533531010703882e-14,0.1797722640318994,0.30451457148039196,ppml_construction,construction complaints,log,universe,766337,Corporate/org owner (vs individual)
trust_estate,-0.43130009760720756,0.029130103235604887,-14.805992760095744,0.0,-0.4883940508149268,-0.3742061443994883,ppml_construction,construction complaints,log,universe,766337,Trust/estate owner (vs individual)
nycha,0.07386490616790534,0.08745595159980912,0.8445955342857027,0.3983367032546261,-0.09754560920139871,0.24527542153720938,ppml_construction,construction complaints,log,universe,766337,NYCHA
govt,0.2514913782304533,0.10361330866637435,2.427211151419102,0.015215397478863357,0.048413024925327675,0.45456973153557895,ppml_construction,construction complaints,log,universe,766337,Other government owner
owner_occ_star,0.13975316832846882,0.022704051598546313,6.15542859043788,7.487472863942912e-10,0.095254044892179,0.18425229176475866,ppml_construction,construction complaints,log,universe,766337,Owner-occupied (STAR)
is_coop,-0.25687148800939374,0.0571625825110297,-4.493699842197115,6.999627162107558e-06,-0.36890809099431116,-0.14483488502447633,ppml_construction,construction complaints,log,universe,766337,Co-op building
is_condo,-0.7014925065604835,0.04630378941978422,-15.14978612659198,0.0,-0.7922462661709874,-0.6107387469499795,ppml_construction,construction complaints,log,universe,766337,Condominium
era_pre1940,-0.25702369440617645,0.02952438641654308,-8.705471157976755,0.0,-0.3148904284482445,-0.1991569603641084,ppml_construction,construction complaints,log,universe,766337,Built before 1940 (vs 2000+)
era_4079,-0.40854047709185026,0.033481613984604607,-12.201934986757324,0.0,-0.4741632346459479,-0.34291771953775263,ppml_construction,construction complaints,log,universe,766337,Built 1940-1979 (vs 2000+)
era_8099,-0.6913398492094238,0.04721654152315329,-14.641899362121125,0.0,-0.7838825700693443,-0.5987971283495034,ppml_construction,construction complaints,log,universe,766337,Built 1980-1999 (vs 2000+)
era_unknown,0.7339670306967494,0.08588789759070202,8.545639738376908,0.0,0.5656298447111089,0.9023042166823899,ppml_construction,construction complaints,log,universe,766337,Construction year unknown
mzone,-0.12635731721117038,0.05843146612055462,-2.1624875362612417,0.030580616769142255,-0.24088088637132982,-0.01183374805101095,ppml_construction,construction complaints,log,universe,766337,Manufacturing zoning
multi_bldg,0.1240019246221948,0.018960224799205446,6.540108355012292,6.147438114112447e-11,0.08684056687696894,0.16116328236742067,ppml_construction,construction complaints,log,universe,766337,Multiple buildings on lot
com_class,-0.22187549569706522,0.04619791185435999,-4.802716979861189,1.5652705449564763e-06,-0.3124217390925668,-0.13132925230156361,ppml_construction,construction complaints,log,universe,766337,Commercial/mixed building class (S/K/O)
log_bldgarea,0.5819393372156775,0.04450465468022312,13.075920741258518,0.0,0.4947118168980482,0.6691668575333067,ppml_construction,construction complaints,log,universe,766337,Log total floor area
log2_area_per_unit,-0.03352774703726633,0.03620838911944492,-0.9259662705972466,0.3544635092419801,-0.10449488564959036,0.03743939157505769,ppml_construction,construction complaints,log,universe,766337,Floor area per unit (per doubling)
value_rank,-0.16442198682789674,0.048597342124923774,-3.383353484748928,0.0007160640309065158,-0.2596710271371186,-0.06917294651867491,ppml_construction,construction complaints,log,universe,766337,Assessed value rank within type (0-1)
any_prior_viol,0.3403917008084863,0.019539082230279656,17.42106905517713,0.0,0.3020958033461716,0.378687598270801,ppml_construction,construction complaints,log,universe,766337,Any violation 2010-2019
llc,12.071751469728085,0.23933072797653082,50.43962207356784,0.0,11.602410320815805,12.541092618640365,private_lpm_any,any complaint (pp),pp,private non-condo,747498,LLC owner (vs individual)
corp_other,7.6202012119923435,0.34442896264053674,22.124159227414236,0.0,6.944756456481358,8.29564596750333,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Corporate/org owner (vs individual)
trust_estate,-4.177428418007397,0.1641028812902805,-25.45615521898102,0.0,-4.49924348745451,-3.855613348560283,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Trust/estate owner (vs individual)
owner_occ_star,-1.0321868966336853,0.173653248650357,-5.943953854338465,3.232903278416188e-09,-1.3727307788296252,-0.6916430144377455,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Owner-occupied (STAR)
era_pre1940,0.7521777838067469,0.326825224056042,2.301467966492599,0.021459438706781242,0.11125495935848906,1.3931006082550048,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Built before 1940 (vs 2000+)
era_4079,-1.8078172583267076,0.32778141605034916,-5.515313467463379,3.8956881054375e-08,-2.450615229576979,-1.165019287076436,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Built 1940-1979 (vs 2000+)
era_8099,-4.735661455561666,0.34261003537607704,-13.822308066263773,0.0,-5.4075391914120035,-4.063783719711329,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Built 1980-1999 (vs 2000+)
era_unknown,22.402873044550084,3.7269071822253164,6.011116442984085,2.155262412983916e-09,15.094196412911778,29.71154967618839,private_lpm_any,any complaint (pp),pp,private non-condo,747498,Construction year unknown
