term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,sample,n
era_pre1940,-0.2125646278502414,0.5126238794572928,-0.41466001949671244,0.6784368167342989,-1.2179184734683284,0.7927892177678456,vehicles,with subject,84652
era_4079,-0.3446734820155747,0.5511634824699415,-0.6253561655989645,0.5318111433770816,-1.425610888310508,0.7362639242793588,vehicles,with subject,84652
era_8099,0.06242781241282761,0.8589792890821696,0.07267673761905544,0.9420708792119019,-1.6221954878113187,1.747051112636974,vehicles,with subject,84652
era_unknown,3.9644960003237015,3.996647753875409,0.9919553196749623,0.32134347338766345,-3.8736975563115763,11.80268955695898,vehicles,with subject,84652
com_class,-1.4329149987466478,0.9868895365477702,-1.4519507459356753,0.146677583746621,-3.3683948515754922,0.5025648540821965,vehicles,with subject,84652
log_bldgarea,-1.8271006462350574,2.0673167459843262,-0.8838029536519364,0.376912499151846,-5.881505686605722,2.227304394135608,vehicles,with subject,84652
mzone,1.1299734576142695,1.0785322603593392,1.0476955573288012,0.29490987560798954,-0.9852353709782815,3.2451822862068207,vehicles,with subject,84652
multi_bldg,0.9661847945586813,0.2982303476090937,3.2397266150295034,0.001216753240723678,0.38129782603461726,1.5510717630827453,vehicles,with subject,84652
log2_area_per_unit,0.3951143180264671,1.4501837473294423,0.27245810660482317,0.7852988995465946,-2.4489744294076363,3.239203065460571,vehicles,with subject,84652
value_rank,0.3543532364776296,0.7292806108840844,0.4858942239641585,0.6270972370001826,-1.0759060551168897,1.784612528072149,vehicles,with subject,84652
any_prior_viol,0.6945295672893995,0.29431426862253374,2.359822955713211,0.018382548871523907,0.11732278150097075,1.2717363530778283,vehicles,with subject,84652
geo_nyc_other,0.11168336535386275,0.28883535309742764,0.3866679205166087,0.6990446281080649,-0.4547782151998557,0.6781449459075812,vehicles,with subject,84652
geo_outside_nyc,0.09809643875889035,0.6139250840902096,0.15978568281545594,0.8730665967025364,-1.105928517832934,1.3021213953507147,vehicles,with subject,84652
geo_unknown,0.11375141178632357,0.29903167824754073,0.38039920202755,0.703690902155655,-0.47270711996617837,0.7002099435388255,vehicles,with subject,84652
multi_prop_owner,-0.6006052856864054,0.30225271641257984,-1.9870964033506633,0.047052652647208815,-1.1933808916835427,-0.007829679689268065,vehicles,with subject,84652
p_black,-0.18010181136279216,0.4421878287882691,-0.4072970797417166,0.6838349058913176,-1.0473170386917308,0.6871134159661464,duration_watch,with subject,84652
p_hispanic,-0.393704281192505,0.4006978662438312,-0.9825464879139874,0.3259536520947144,-1.179549726367009,0.39214116398199894,duration_watch,with subject,84652
p_asian,-0.5115603964979507,0.3748268567278648,-1.3647912024333904,0.17247752352990386,-1.2466678250696486,0.22354703207374726,duration_watch,with subject,84652
owner_occ_star,-0.00415336645847622,0.21483624984573305,-0.019332707871500356,0.984577686926311,-0.42548849854252474,0.41718176562557235,duration_watch,with subject,84652
era_pre1940,0.41288147989632146,0.3123621179817025,1.3218039452546777,0.18638984889757193,-0.1997206034689301,1.025483563261573,duration_watch,with subject,84652
era_4079,-0.10673430681108934,0.3329628118028313,-0.3205592427369744,0.748579077529484,-0.7597383058604075,0.5462696922382289,duration_watch,with subject,84652
era_8099,0.7138873658986085,0.7248277892850492,0.9849061755796752,0.3247934193242521,-0.7076390876486849,2.135413819445902,duration_watch,with subject,84652
era_unknown,1.8784044261642057,1.9754761388333792,0.9508616121648023,0.34179350280321374,-1.9958835512228632,5.752692403551275,duration_watch,with subject,84652
