part,outcome,outcome_label,exposure_offset,spec,term,term_label,b,se,t,p,ci_lo,ci_hi,per_10pp,per_10pp_lo,per_10pp_hi,per_10pp_unit,n_obs,n_clusters,cluster,fe,controls,window,outcome_total,baseline,note
allocation,n_stat,statutory periodic (contrast),log residential units,unit-elasticity offset (superseded as headline),renter,renter share,-0.0024707463867849823,0.13464671201866918,-0.018349845679428146,0.9853597630462583,-0.266373452580113,0.2614319598065431,-0.024704411825360317,-2.6285700390531463,2.6487926895153002,pct_change_in_count,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.017127326035547282,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log residential units,unit-elasticity offset (superseded as headline),era_pre1940,era_pre1940,0.5550579101370648,0.12565332311458471,4.417375492973641,9.990658485614645e-06,0.30878192229470447,0.8013338979794252,,,,,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.017127326035547282,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log residential units,unit-elasticity offset (superseded as headline),era_1980plus,era_1980plus,0.580538297742821,0.15138220889652737,3.8349176034261063,0.0001256063946843966,0.2838346204055083,0.8772419750801337,,,,,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.017127326035547282,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log residential units,unit-elasticity offset (superseded as headline),era_missing,era_missing,1.026571425567785,0.23521047112821183,4.364480121330172,1.2742543572530352e-05,0.5655673733697915,1.4875754777657784,,,,,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.017127326035547282,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log residential units,unit-elasticity offset (superseded as headline),mean_log_ba,mean_log_ba,0.36342454478012437,0.08387814661904491,4.332767942891184,1.4724629068929573e-05,0.1990263983168262,0.5278226912434225,,,,,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.017127326035547282,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log residential units,unit-elasticity offset (superseded as headline),com_share,com_share,2.2555005613204093,0.268980053699582,8.385382225551673,0.0,1.7283093435095789,2.7826917791312398,,,,,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.017127326035547282,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log residential units,unit-elasticity offset (superseded as headline),log_mean_units,log_mean_units,-0.41510429717756303,0.08276048903128232,-5.015730356796942,5.283238151410075e-07,-0.5773118750217986,-0.25289671933332747,,,,,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.017127326035547282,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log active job-months 2020-26,unit-elasticity offset (superseded as headline),pct_black,Black share,-0.13333556441967254,0.10682786992980933,-1.2481346347847238,0.21198175648595452,-0.3427143420272283,0.07604321318788324,-1.3245058346375904,-3.3690820324635107,0.7633307597223027,pct_change_in_count,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.012437413723504155,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log active job-months 2020-26,unit-elasticity offset (superseded as headline),pct_hispanic,Hispanic share,0.1375915589067113,0.1309393437464123,1.0508037918166309,0.2933487139294302,-0.11904483899556687,0.3942279568089895,1.3854248707855676,-1.1833905873705142,4.021018706557378,pct_change_in_count,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.012437413723504155,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log active job-months 2020-26,unit-elasticity offset (superseded as headline),pct_asian,Asian share,0.10341286164690097,0.17241341535471685,0.5997959116704652,0.5486422583323629,-0.23451122289988927,0.44133694619369124,1.0394942061955126,-2.3178281689285485,4.512207274618274,pct_change_in_count,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.012437413723504155,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log active job-months 2020-26,unit-elasticity offset (superseded as headline),poverty,poverty rate,0.19209544981600588,0.2813642955222595,0.6827285937593623,0.4947783580241374,-0.3593684359431072,0.743559335575119,1.9395235394452204,-3.529878137927145,7.719014539097224,pct_change_in_count,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.012437413723504155,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log active job-months 2020-26,unit-elasticity offset (superseded as headline),renter,renter share,0.5991061241749039,0.13817830241172457,4.335746739670968,1.452661226708507e-05,0.3282816280030396,0.8699306203467683,6.174163578542857,3.337295206937596,9.088911114119803,pct_change_in_count,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.012437413723504155,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
allocation,n_stat,statutory periodic (contrast),log active job-months 2020-26,unit-elasticity offset (superseded as headline),era_pre1940,era_pre1940,0.2902822642405873,0.11189650019744124,2.5942032478976964,0.009481042041358911,0.07096915385752336,0.5095953746236512,,,,,2215,201,nta,boro,demographics jointly + era shares + mean log bldg area + commercial share + log mean units,2020-01..2026-05,64024,0.012437413723504155,agency events geo-match to tracts at 94.1% (callers 97.9%); proactive counts slightly undercounted
