term,estimate,std_error,t_value,pr(>|t|),25pct,975pct,model,n
geo_outside_nyc,0.24482061279600814,0.5576435110501259,0.43902709875521445,0.6606896598253269,-0.8488070878648157,1.3384483134568321,insp_noacc_pooled,179655
geo_unknown,-2.2082350808303834,0.34451646787476503,-6.409664810661816,1.816766737050557e-10,-2.883886720517087,-1.53258344114368,insp_noacc_pooled,179655
multi_prop_owner,1.3031468338901855,0.3335732688331985,3.9066284850954798,9.672496209511827e-05,0.6489565496546824,1.9573371181256887,insp_noacc_pooled,179655
pa_conversion,-6.764584413214717,1.07715873244509,-6.280025598325225,4.156275323907721e-10,-8.877078598690916,-4.652090227738517,insp_ecb_bycat,104390
pa_construction,-1.4661519811325008,0.7085575693366244,-2.069206574852008,0.038657236584680676,-2.8557556673979985,-0.07654829486700288,insp_ecb_bycat,104390
pa_elevator,11.48764500297981,9.204422700160892,1.2480570892054976,0.2121589213146997,-6.563816540313422,29.539106546273043,insp_ecb_bycat,104390
pa_boiler_mech,-1.6536082519064224,1.6996921037486756,-0.9728869412638823,0.33072929990608957,-4.986997824043529,1.6797813202306846,insp_ecb_bycat,104390
pa_other,-2.5537132557994027,0.6434467204509968,-3.9688029709895565,7.483183438306007e-05,-3.8156233296572983,-1.2918031819415072,insp_ecb_bycat,104390
p_black,-2.24562523741324,0.8932896982190952,-2.5138823854010917,0.01202042907969858,-3.9975205120772506,-0.49372996274923,insp_ecb_bycat,104390
p_hispanic,-1.8428307584498307,0.7458658372512164,-2.470726860532082,0.013568214747007978,-3.3056023972796287,-0.3800591196200327,insp_ecb_bycat,104390
owner_occ_star,-1.782869080264496,0.46207394304712934,-3.858406445746394,0.00011781212627481885,-2.689075833777383,-0.8766623267516089,insp_ecb_bycat,104390
era_pre1940,1.7625651152949597,0.6778279879255483,2.6003132751853224,0.009383712305503611,0.4332274419184441,3.0919027886714754,insp_ecb_bycat,104390
era_4079,1.0305998877851823,0.7098160302684168,1.451925349439433,0.146682084059923,-0.3614718575703866,2.422671633140751,insp_ecb_bycat,104390
era_8099,-1.0187742686424397,1.0395551306204946,-0.9800098509776474,0.3272019571036575,-3.0575213007839572,1.019972763499078,insp_ecb_bycat,104390
era_unknown,2.943505483103172,3.478703588698794,0.8461501269224803,0.39757208036243386,-3.8788326577576107,9.765843623963955,insp_ecb_bycat,104390
com_class,3.8082867425271427,1.5639565110719988,2.435033656988831,0.014978885220485072,0.7410980947800376,6.875475390274248,insp_ecb_bycat,104390
log_bldgarea,8.830213174694101,2.729345588885087,3.2352858541087737,0.0012354079708387644,3.4774954061745227,14.18293094321368,insp_ecb_bycat,104390
mzone,1.0654860724302881,1.9860356764329918,0.536488888429209,0.591681473610643,-2.829472666927895,4.960444811788472,insp_ecb_bycat,104390
multi_bldg,-0.9946176497534367,0.3746206347700703,-2.654999638137659,0.007994915692741023,-1.7293133718173328,-0.2599219276895405,insp_ecb_bycat,104390
log2_area_per_unit,-5.520626879657852,1.880755336953907,-2.93532431953596,0.0033706931419232866,-9.209112702540967,-1.8321410567747387,insp_ecb_bycat,104390
value_rank,0.2865036480429603,1.0296551135806464,0.27825205184155116,0.780848170425239,-1.7328277419997167,2.3058350380856374,insp_ecb_bycat,104390
any_prior_viol,5.144011504139026,0.38735888711245503,13.279704365336162,0.0,4.3843338706855866,5.903689137592466,insp_ecb_bycat,104390
geo_nyc_other,0.0342652449930357,0.3682202758736861,0.09305637749505684,0.9258682639154752,-0.6878782686114061,0.7564087585974776,insp_ecb_bycat,104390
geo_outside_nyc,-0.21804278144953504,0.7203073667640373,-0.30270797094452434,0.762144478852639,-1.6306898484149137,1.1946042855158434,insp_ecb_bycat,104390
geo_unknown,-1.5246350623647316,0.4145185621293778,-3.6780863431849617,0.000241311399661992,-2.337577506123738,-0.7116926186057249,insp_ecb_bycat,104390
multi_prop_owner,0.8542572539647413,0.46693397921399515,1.829503295953616,0.0674757730858273,-0.061480869284529005,1.7699953772140116,insp_ecb_bycat,104390
p_asian,-2.49516136235087,0.5526071947223758,-4.515253124064759,6.699203811910692e-06,-3.5789194478963933,-1.411403276805347,insp_ecb_pooled,104390
p_black,-2.0378859859497864,0.8912316311769161,-2.286595217966687,0.022325449919588403,-3.7857450359340277,-0.2900269359655454,insp_ecb_pooled,104390
p_hispanic,-1.6480370375398041,0.7448785264167667,-2.212491002348632,0.027047412993523867,-3.1088723894193047,-0.18720168566030382,insp_ecb_pooled,104390
owner_occ_star,-1.7907591582768718,0.46221077915502384,-3.8743344790673038,0.00011042186506871055,-2.6972342710144335,-0.8842840455393103,insp_ecb_pooled,104390
era_pre1940,1.7181963210896454,0.6793254630903499,2.529268243933212,0.011507731570761903,0.38592184045970135,3.050470801719589,insp_ecb_pooled,104390
era_4079,0.9820807825061021,0.7114023897226499,1.3804856389208644,0.16759425763103963,-0.4131020875353669,2.377263652547571,insp_ecb_pooled,104390
era_8099,-1.103810022489617,1.0401533957212774,-1.0611992683292621,0.2887298282053308,-3.143730355750746,0.9361103107715119,insp_ecb_pooled,104390
era_unknown,2.988930357531481,3.491523864300445,0.8560532517312001,0.39207275220551074,-3.8585505564869895,9.836411271549952,insp_ecb_pooled,104390
com_class,3.845828138679444,1.5650817158615646,2.457269866297267,0.014085641961845585,0.7764327701363869,6.9152235072225015,insp_ecb_pooled,104390
log_bldgarea,8.79475578838985,2.736190464672881,3.2142337684234588,0.0013291500247980537,3.428614037065805,14.160897539713893,insp_ecb_pooled,104390
mzone,1.0296718414509218,1.991884253895661,0.5169335715351552,0.6052607369091407,-2.876756967741027,4.936100650642871,insp_ecb_pooled,104390
multi_bldg,-0.9973591511652253,0.3744143487628132,-2.6637845329935255,0.007789864213797015,-1.73165031076516,-0.2630679915652907,insp_ecb_pooled,104390
log2_area_per_unit,-5.484256839346928,1.885947775546952,-2.907957956447874,0.0036788074787277303,-9.182925930494832,-1.785587748199024,insp_ecb_pooled,104390
value_rank,0.2610719014352793,1.0304115160977088,0.2533666378496911,0.8000114238322251,-1.759742924493905,2.2818867273644634,insp_ecb_pooled,104390
any_prior_viol,5.119429638863863,0.3879479863899709,13.196175308196441,0.0,4.358596680052205,5.880262597675522,insp_ecb_pooled,104390
geo_nyc_other,0.037350705895131585,0.3683546925029006,0.10139875140816204,0.9192442779047627,-0.6850564219187056,0.7597578337089688,insp_ecb_pooled,104390
geo_outside_nyc,-0.22409413504409445,0.7204498986443525,-0.31104749333127146,0.7557975258190028,-1.6370207316269205,1.1888324615387318,insp_ecb_pooled,104390
geo_unknown,-1.511096350038047,0.41464857867786337,-3.6442819962298816,0.0002751039811876854,-2.324293778688712,-0.6978989213873819,insp_ecb_pooled,104390
multi_prop_owner,0.8404180505353049,0.4674093099523042,1.7980344692343926,0.07232506940885242,-0.07625227833103032,1.7570883794016403,insp_ecb_pooled,104390
p_asian,0.3095843152424581,0.03488849658946162,8.873535563466234,0.0,0.2412041184523648,0.37796451203255144,ctx_tract_share,459970
p_black,-0.01712665995744275,0.04161831124753556,-0.41151741731127806,0.6806931724711112,-0.09869705109999072,0.06444373118510521,ctx_tract_share,459970
p_hispanic,0.010089135590710415,0.0360342116386814,0.27998768758631865,0.7794869511434077,-0.06053662143239919,0.08071489261382002,ctx_tract_share,459970
owner_occ_star,-0.09117605036857367,0.017959922055904878,-5.076639535782213,3.8416869885260496e-07,-0.1263768507632938,-0.05597524997385354,ctx_tract_share,459970
