bbl_key,date,any730,any365,placebo365,fully_cold
3048050021,2025-08-05,1,1,1,0
3042700034,2024-09-19,1,1,0,0
3024550026,2025-02-06,0,0,0,1
4038310031,2025-10-07,1,0,0,0
4030060016,2025-07-30,0,0,0,1
2046310130,2025-06-27,1,1,0,0
5022770031,2024-11-19,1,1,1,0
3057030015,2024-10-18,0,0,1,1
4054090051,2025-10-22,0,0,0,1
5028340053,2025-10-20,0,0,0,1
4007970062,2024-12-11,1,1,1,0
4066060045,2024-12-24,0,0,0,1
5080280019,2025-02-07,0,0,0,1
4053860016,2025-10-08,1,1,1,0
3070330004,2025-06-20,0,0,0,1
4031400034,2024-01-31,1,1,0,0
3015140142,2024-02-12,0,0,0,1
5002930118,2024-05-21,0,0,0,1
3048720062,2025-02-27,0,0,1,1
3066050165,2024-07-29,0,0,0,1
4067380005,2024-07-03,1,1,1,0
4022820045,2024-06-28,1,1,0,0
4018390047,2024-10-31,1,1,1,0
3037720015,2025-08-01,1,1,1,0
2040420014,2025-07-22,0,0,0,1
4112980007,2024-06-26,1,1,1,0
3068770044,2024-04-30,0,0,0,1
5052530010,2025-03-17,1,1,0,0
4129090065,2024-01-04,1,0,0,0
4101350033,2024-09-16,1,0,1,0
1012350001,2024-06-09,1,1,1,0
2051020009,2025-04-24,1,1,1,0
4034190022,2025-08-21,1,1,1,0
2033700007,2025-06-27,1,1,1,0
3041810058,2024-04-24,1,1,1,0
3038400039,2025-12-29,1,0,0,0
5070330078,2024-08-29,0,0,0,1
3016610064,2025-06-09,1,1,0,0
2040640036,2025-05-29,1,1,0,0
4101710007,2024-01-28,0,0,0,1
4013610025,2025-08-06,0,0,0,1
3063380061,2024-08-02,1,1,1,0
4102060010,2024-04-11,1,1,1,0
4160380039,2024-06-10,1,1,0,0
5026340035,2024-02-29,1,0,1,0
2040970005,2025-10-14,1,0,0,0
4127850070,2024-02-28,0,0,0,1
5036570020,2024-07-02,0,0,0,1
3070610003,2025-07-03,1,1,1,0
5023970048,2024-10-24,0,0,0,1
3042510009,2024-02-08,1,1,1,0
4153230002,2025-07-24,0,0,0,1
4016560003,2024-12-31,1,0,0,0
4044920049,2024-05-22,1,1,0,0
5032940076,2024-01-17,1,0,0,0
3071280067,2025-08-14,1,1,1,0
3068330070,2026-03-06,1,1,1,0
4030810107,2025-11-25,1,1,1,0
3087390073,2024-08-08,1,1,0,0
2032110030,2025-02-20,1,0,0,0
5032520062,2024-03-03,1,1,1,0
3054750068,2025-12-01,0,0,0,1
3055620064,2024-03-07,0,0,0,1
2047350021,2025-05-02,1,1,0,0
4006240145,2026-01-30,1,0,1,0
3018870086,2024-07-09,1,1,1,0
3057440024,2024-01-24,1,0,0,0
3073160076,2024-05-30,1,1,1,0
3040040005,2024-11-13,1,1,1,0
3011160174,2024-04-30,1,0,0,0
3015700036,2026-03-30,0,0,1,1
4008570063,2026-03-18,1,0,1,0
3063610015,2025-12-10,1,1,1,0
5010440046,2025-03-02,1,1,1,0
2045940038,2025-09-28,1,1,0,0
4031400034,2024-01-31,1,1,0,0
4161380028,2024-03-07,1,1,1,0
5010440046,2025-03-02,1,1,1,0
4118600022,2026-03-27,0,0,0,1
4021740032,2024-04-16,0,0,1,1
2028980054,2024-05-31,1,1,1,0
5028770003,2024-10-10,1,1,1,0
3051630016,2025-03-31,0,0,0,1
3062920014,2025-01-29,1,1,0,0
3077470049,2025-11-01,0,0,0,1
4098630121,2024-08-14,1,1,1,0
4013720031,2025-04-08,1,0,0,0
2048500054,2025-01-08,1,1,0,0
4033970012,2025-08-29,0,0,0,1
4126320001,2024-06-25,1,1,0,0
4099560076,2024-01-16,1,1,1,0
3016830063,2025-12-16,1,1,1,0
4058010030,2024-08-12,1,1,1,0
3013960059,2025-04-11,1,0,1,0
1005200041,2024-04-11,1,0,0,0
5022800057,2024-01-17,0,0,0,1
4107010013,2026-02-03,1,1,0,0
3074430052,2025-09-09,1,1,1,0
4052190029,2024-05-13,0,0,0,1
4059000222,2024-06-25,0,0,0,1
4055360074,2025-08-07,0,0,1,1
4066010022,2024-04-29,1,1,0,0
4046550008,2025-07-27,1,0,1,0
3054680034,2024-07-25,1,0,1,0
4051020048,2025-09-23,1,0,1,0
4126070030,2024-08-27,1,1,0,0
5007350123,2024-04-10,0,0,1,1
4052070019,2026-01-09,1,1,0,0
4073920078,2025-04-07,1,0,0,0
4034360071,2025-11-13,1,1,1,0
5078680041,2025-05-06,0,0,1,1
3032750015,2025-06-16,1,1,1,0
5001200039,2024-08-21,0,0,0,1
3052330051,2025-01-10,1,1,0,0
4003610107,2024-07-18,1,1,1,0
4058070005,2024-11-29,0,0,0,1
4031120064,2025-06-04,0,0,0,1
5065610029,2025-07-25,1,1,1,0
4123870096,2024-01-29,1,1,1,0
4008340006,2024-10-18,1,0,1,0
3010170052,2026-03-10,0,0,1,1
4101630068,2025-10-09,0,0,1,1
4016560044,2025-06-06,1,1,0,0
4123300048,2025-11-03,1,1,0,0
5062460018,2024-11-12,0,0,0,1
3039480009,2024-08-24,1,1,1,0
3004160032,2025-05-23,1,1,1,0
2044560067,2025-04-17,1,1,0,0
5000380076,2024-06-21,1,0,1,0
2025240074,2024-01-02,1,0,1,0
4008860035,2024-11-29,1,0,0,0
4056620033,2026-01-10,1,1,0,0
4048990013,2025-05-15,0,0,0,1
3016100063,2025-11-28,1,0,1,0
4116950036,2025-02-06,1,1,1,0
5063180028,2024-01-29,1,1,1,0
2048210018,2025-07-28,1,1,1,0
2049950043,2025-11-25,1,1,1,0
3068040014,2025-04-09,0,0,0,1
3077750022,2024-06-05,0,0,0,1
3007460011,2025-01-13,1,1,1,0
3082600054,2025-03-21,0,0,1,1
3035240109,2025-03-28,1,1,0,0
2026520031,2025-11-18,1,0,1,0
2049010131,2024-07-05,1,0,1,0
3042510009,2024-02-08,1,1,1,0
4135020035,2025-04-14,1,1,0,0
3081820065,2026-03-15,1,1,1,0
3087070418,2024-12-16,1,1,0,0
3081650042,2025-04-01,1,1,0,0
4006500012,2025-09-18,1,1,0,0
2045220056,2025-10-14,0,0,0,1
3043160010,2024-09-20,1,1,0,0
4123430240,2025-04-03,1,1,0,0
3078040021,2024-08-21,0,0,0,1
4048550026,2025-12-05,1,1,0,0
3074220439,2025-05-15,1,1,1,0
4008570066,2026-03-18,1,0,0,0
4023390037,2026-01-02,1,0,0,0
4074590011,2024-05-14,0,0,0,1
4091200024,2024-10-31,1,0,0,0
4162820016,2024-07-31,0,0,0,1
2050760006,2025-06-17,1,0,1,0
2047870056,2024-01-19,0,0,0,1
4057750054,2025-11-17,1,1,0,0
2055820130,2024-11-15,1,1,1,0
3015060021,2024-05-30,1,1,1,0
4008880048,2025-09-17,1,1,1,0
3011390004,2025-01-10,0,0,0,1
4072280072,2025-07-24,1,1,0,0
4117770011,2025-09-19,1,1,1,0
2050960028,2025-06-16,0,0,0,1
4104040045,2025-11-20,0,0,0,1
4070460033,2024-01-05,0,0,0,1
4033830006,2024-12-04,1,1,1,0
3016100064,2025-11-28,1,1,0,0
4160050111,2024-08-09,0,0,0,1
5056270027,2024-07-15,0,0,0,1
4100880117,2025-04-15,0,0,0,1
4131740021,2024-03-21,1,1,1,0
4015970044,2025-09-05,0,0,0,1
3071440046,2024-08-21,1,0,1,0
4014500015,2026-02-17,0,0,0,1
3040740002,2024-03-04,1,1,1,0
3051250029,2024-03-21,1,0,1,0
4127840044,2025-11-14,0,0,0,1
2032520172,2025-06-27,1,1,1,0
4012290070,2025-05-13,1,0,0,0
3007860057,2025-06-20,0,0,1,1
4119260081,2025-11-13,1,0,0,0
3065460146,2024-11-06,1,1,1,0
3018640058,2025-10-03,1,1,1,0
4136760069,2025-10-09,1,1,1,0
1012190007,2024-04-30,1,1,1,0
4121560001,2024-01-31,1,1,1,0
3025740047,2025-07-09,1,1,1,0
4120070239,2026-01-01,1,1,1,0
2038190072,2024-05-02,1,1,1,0
4016170026,2024-03-14,1,1,0,0
4111440037,2025-11-13,1,1,1,0
4124700025,2025-11-14,1,0,0,0
3086650590,2026-03-28,1,1,0,0
3071330029,2025-05-08,1,0,1,0
3071740012,2024-12-11,1,1,1,0
4008220034,2025-02-25,1,0,0,0
4080590048,2024-12-03,1,0,0,0
3062430046,2024-09-20,0,0,1,1
3049990046,2025-03-21,1,1,0,0
1001907501,2025-02-11,1,1,1,0
3011660087,2025-01-24,0,0,1,1
2027280059,2025-12-22,1,1,1,0
3033200048,2025-08-27,1,1,1,0
5023060230,2026-03-12,1,1,1,0
4089970023,2025-05-08,0,0,1,1
2033430004,2025-12-17,1,1,1,0
2046690081,2026-01-29,0,0,0,1
4048430072,2024-01-12,1,1,0,0
3059480004,2025-03-04,0,0,0,1
3051150039,2025-02-27,0,0,0,1
3016040026,2024-05-24,1,1,1,0
4029240015,2025-10-01,0,0,0,1
3066430045,2026-02-18,0,0,0,1
5006260033,2024-10-31,0,0,0,1
4120500036,2025-09-11,1,0,0,0
3040240032,2026-04-01,1,1,1,0
4022970009,2024-10-15,0,0,0,1
2026610022,2025-11-12,1,1,1,0
4111850003,2024-08-09,0,0,0,1
3064410008,2024-04-08,0,0,0,1
3049630012,2025-11-28,0,0,0,1
5057270017,2026-03-16,1,1,0,0
4097910217,2024-05-13,1,1,0,0
4013720064,2025-03-12,1,1,1,0
4029430017,2026-03-11,0,0,0,1
2048210020,2025-11-21,0,0,0,1
4014440019,2025-07-29,0,0,0,1
4037900018,2025-05-16,1,0,1,0
2040510018,2024-05-08,1,0,1,0
5005760136,2025-03-23,0,0,1,1
4108370001,2024-08-19,0,0,0,1
3022120014,2025-07-17,0,0,0,1
4087120008,2024-07-09,1,1,1,0
4098320059,2024-03-21,1,1,0,0
3064610284,2025-08-18,0,0,1,1
4094160016,2025-09-09,1,1,1,0
3073260020,2024-05-14,0,0,0,1
3086720076,2024-01-16,1,1,1,0
4133040015,2024-04-15,1,1,1,0
4106630011,2024-10-21,0,0,0,1
2050370001,2025-06-02,0,0,1,1
4107590158,2025-12-18,0,0,1,1
4107430011,2024-02-28,0,0,1,1
2037830006,2026-03-30,1,1,1,0
4046600050,2024-05-06,1,1,1,0
4135410030,2025-10-14,1,0,0,0
4088870031,2025-06-02,1,1,1,0
4104100013,2024-09-27,0,0,0,1
3032570007,2024-03-07,1,0,1,0
4051050066,2025-12-30,0,0,0,1
4035760039,2025-07-03,1,1,1,0
2046670062,2025-02-24,1,1,1,0
4087090035,2024-05-23,1,0,1,0
2051270006,2025-07-14,1,1,0,0
4017100063,2024-06-10,1,1,1,0
4086820028,2025-12-30,1,1,1,0
3052500003,2024-02-13,1,0,1,0
4110790024,2025-11-27,1,0,1,0
3074130046,2025-01-16,0,0,1,1
3056920054,2024-10-31,0,0,0,1
3047780017,2026-01-15,0,0,1,1
2028020065,2024-02-15,1,1,1,0
2029330025,2024-11-18,1,0,0,0
2028610028,2025-01-13,1,1,1,0
2041230006,2025-12-26,1,1,1,0
3009590077,2026-02-18,1,0,0,0
3003630016,2024-02-26,1,0,1,0
3003950016,2025-01-24,1,1,1,0
3056980009,2025-02-17,1,0,0,0
3057360064,2025-05-19,1,1,1,0
4102210016,2024-07-28,1,0,1,0
4028830026,2025-04-22,0,0,0,1
3069030007,2024-12-20,1,1,1,0
2027630122,2024-01-04,1,1,0,0
2031960050,2024-12-11,1,1,1,0
4048010065,2024-03-20,1,1,0,0
4054470045,2024-01-25,1,1,1,0
4093950085,2024-07-22,0,0,0,1
4080210064,2024-09-18,0,0,0,1
3013400014,2025-04-09,1,1,1,0
4095030062,2024-09-13,1,1,1,0
4134610038,2025-12-22,0,0,0,1
3014430050,2024-08-27,1,0,0,0
4107570007,2024-05-13,1,1,0,0
3073260020,2024-05-14,0,0,0,1
4045090086,2025-02-27,0,0,0,1
3032320026,2025-09-09,1,0,1,0
4069320022,2025-11-03,0,0,0,1
3010920033,2025-11-14,0,0,1,1
3059150026,2025-03-17,1,1,0,0
2031490095,2025-07-25,1,1,0,0
3080140040,2025-12-24,0,0,0,1
4157910029,2025-08-21,1,1,1,0
4086790082,2024-10-09,0,0,0,1
4052120001,2025-07-23,1,1,0,0
3044760109,2024-10-10,0,0,1,1
4123150057,2024-08-21,1,1,1,0
4136880119,2024-09-09,0,0,0,1
5006060018,2024-08-26,1,1,0,0
4023060003,2025-09-16,1,1,1,0
4010980056,2024-05-03,1,1,1,0
4040880017,2025-09-12,1,0,1,0
4101920036,2025-06-03,0,0,1,1
5037460024,2025-03-17,1,1,1,0
3088451920,2025-07-28,1,1,1,0
4092370004,2025-03-12,1,0,1,0
4023240084,2025-05-15,1,1,1,0
4028830028,2025-04-22,0,0,1,1
3039810030,2024-02-21,1,1,1,0
3023670035,2025-05-01,1,1,0,0
4097330057,2025-01-14,1,0,0,0
3064610286,2025-08-18,1,1,0,0
3077660059,2024-05-13,0,0,0,1
3062370069,2024-02-05,1,1,1,0
4102520029,2025-04-30,1,1,0,0
3066530051,2025-10-15,1,1,1,0
4035280001,2026-02-27,1,1,1,0
4063270033,2024-11-25,1,1,0,0
4117550148,2024-01-08,1,0,0,0
4014360049,2025-09-02,1,1,0,0
3033480030,2026-01-22,1,1,0,0
3021480042,2025-07-16,1,1,0,0
4130400027,2024-03-22,1,0,1,0
3071040125,2026-03-18,0,0,0,1
4104570007,2026-01-05,1,1,0,0
3008390016,2024-07-10,0,0,1,1
3032960075,2025-01-22,1,1,1,0
3006580065,2025-09-01,1,1,1,0
3086650588,2026-03-28,0,0,0,1
3051680017,2024-06-14,1,1,1,0
3007650060,2025-09-11,1,1,0,0
4134850166,2024-10-21,1,1,0,0
2029330159,2024-07-31,0,0,1,1
4071310013,2024-04-11,1,1,0,0
3055640052,2025-09-16,1,0,0,0
2032840023,2025-06-20,1,1,1,0
3079700013,2025-07-02,1,1,1,0
4088430106,2025-02-03,1,0,1,0
2046630082,2025-06-13,1,1,1,0
4005170001,2026-02-04,1,1,1,0
3067870041,2026-02-18,0,0,0,1
3058770043,2025-03-25,0,0,0,1
3080520057,2024-06-28,1,1,0,0
3013090031,2024-09-05,1,1,1,0
3013570149,2025-06-16,1,1,1,0
4096710263,2025-11-17,1,0,1,0
4037310096,2025-05-02,1,1,1,0
3033920038,2024-05-13,1,1,0,0
3069960052,2025-12-30,1,1,1,0
4088500025,2025-06-04,0,0,1,1
3025500071,2024-12-02,1,1,0,0
3022637504,2025-12-05,1,0,1,0
3064640186,2025-07-09,1,1,1,0
1012460040,2024-07-05,1,1,1,0
3012380034,2024-05-20,1,0,1,0
4132650150,2024-03-18,0,0,0,1
4034960053,2026-03-04,1,0,0,0
4067340032,2025-05-08,1,1,0,0
4127630019,2025-08-15,1,1,0,0
3017590070,2025-11-17,1,1,1,0
3083650033,2024-10-18,0,0,1,1
3077380032,2025-10-10,1,1,1,0
4109250025,2025-08-04,1,1,0,0
3054790017,2025-08-08,0,0,0,1
3027570003,2025-02-25,1,1,1,0
4001350036,2024-05-13,1,1,1,0
4107020080,2024-05-13,1,1,1,0
3077420018,2025-01-22,1,1,0,0
3077220021,2025-02-14,0,0,0,1
4076070036,2025-08-06,1,1,1,0
4008570065,2026-03-18,0,0,0,1
2024520075,2025-06-04,0,0,1,1
4112010046,2024-07-09,1,1,0,0
4013560020,2024-03-14,1,1,1,0
4125690041,2024-08-20,1,1,1,0
3055330059,2024-05-23,0,0,0,1
4104030004,2024-06-13,0,0,0,1
4120050032,2025-03-02,1,1,1,0
3042810036,2025-08-28,0,0,0,1
3062180061,2024-04-08,1,1,0,0
2028870036,2026-01-27,1,0,1,0
4131250023,2024-09-19,1,0,1,0
3035090055,2026-03-05,1,0,0,0
5070330082,2024-08-29,0,0,0,1
5005610022,2024-03-15,1,1,0,0
3034340047,2024-09-06,0,0,0,1
4016060050,2024-06-18,1,1,1,0
3064640186,2025-07-09,1,1,1,0
3065300022,2024-01-03,1,1,0,0
4094170078,2024-12-28,1,1,1,0
1013880013,2025-02-25,1,1,0,0
4038310031,2025-10-07,1,0,0,0
5008910250,2024-03-18,0,0,1,1
4094730029,2025-03-03,1,1,0,0
2035950007,2026-03-09,1,1,0,0
3013480056,2025-12-02,1,1,0,0
3047070030,2025-07-17,0,0,0,1
4136610040,2025-12-15,0,0,1,1
3046140048,2024-04-05,0,0,0,1
3065120058,2024-06-07,0,0,0,1
3061710063,2026-03-12,0,0,1,1
1009160020,2024-10-24,1,1,0,0
4110600037,2025-07-15,0,0,0,1
4160580065,2024-07-18,1,1,0,0
4023250013,2026-01-06,0,0,0,1
2054100290,2025-08-06,1,1,1,0
3065450060,2025-07-23,1,1,0,0
3067330003,2025-03-06,1,0,0,0
2027080030,2025-09-17,0,0,0,1
2051330011,2025-02-28,1,1,1,0
3057030016,2024-10-18,0,0,0,1
4011280042,2025-06-04,1,1,1,0
4088720011,2024-09-13,1,1,1,0
3010930105,2025-05-15,0,0,0,1
5056390055,2024-12-16,0,0,0,1
3016100063,2025-11-28,1,0,1,0
4058070005,2024-11-29,0,0,0,1
3061850026,2024-04-23,0,0,0,1
2036140055,2025-08-07,0,0,1,1
3082100048,2024-05-01,1,0,1,0
3059940009,2025-04-22,0,0,0,1
1004480032,2025-09-25,1,1,1,0
3039480012,2024-08-24,1,1,1,0
5006330085,2024-12-19,1,1,0,0
3010110067,2024-08-19,1,1,1,0
4027790001,2024-01-04,1,1,1,0
3063380061,2024-08-02,1,1,1,0
4099320001,2025-11-18,1,1,0,0
4023060006,2025-09-16,0,0,0,1
3049150038,2025-10-30,1,1,1,0
4054260026,2025-07-22,1,1,0,0
4027980122,2025-06-13,1,1,1,0
3066160086,2024-11-06,1,1,0,0
4023060114,2025-09-16,1,1,0,0
3059480008,2025-03-04,0,0,0,1
3016090077,2024-12-17,0,0,0,1
3078480062,2025-03-20,1,1,0,0
5080350001,2024-10-25,0,0,0,1
3007280013,2025-01-08,1,1,1,0
2026070055,2025-06-04,1,1,1,0
5054450061,2025-04-04,1,0,1,0
4129380061,2024-02-15,0,0,0,1
4088040003,2025-03-24,1,0,0,0
3041460007,2025-05-14,1,0,1,0
3037900002,2025-02-06,1,1,1,0
5056520090,2025-03-03,1,1,1,0
2045770031,2024-09-11,1,1,1,0
4131630003,2025-10-23,1,1,0,0
2053330049,2024-07-15,0,0,0,1
5064250032,2024-03-01,0,0,0,1
3010940010,2024-07-16,1,1,1,0
2040510018,2024-05-08,1,0,1,0
4001490038,2025-03-11,0,0,0,1
3087340012,2025-04-03,0,0,1,1
3010920029,2024-12-13,0,0,0,1
3016870080,2025-07-24,1,1,0,0
4121440040,2024-08-29,1,1,0,0
4130570042,2025-11-14,1,0,1,0
2030070007,2025-01-29,1,0,1,0
3036000049,2026-02-26,1,1,1,0
3011250004,2026-03-03,1,1,1,0
5005560162,2024-01-30,0,0,0,1
3013840064,2024-12-30,1,1,1,0
5016800173,2024-03-01,0,0,1,1
2032860030,2025-11-28,1,1,1,0
3028750050,2025-03-18,1,1,1,0
4105830013,2024-06-13,0,0,0,1
3039460001,2025-01-06,1,1,0,0
3066630078,2025-04-24,1,1,1,0
2023990134,2024-05-06,1,0,1,0
5031040041,2024-07-29,1,1,0,0
4117010006,2025-11-10,1,1,1,0
4102250029,2025-12-23,1,1,1,0
4001370059,2025-03-31,1,1,0,0
3004290028,2024-02-05,0,0,1,1
4108650007,2024-04-11,0,0,1,1
3053650028,2026-03-12,1,0,1,0
3041620011,2024-07-09,1,0,0,0
3018520019,2026-01-07,1,1,0,0
4057490048,2024-05-09,0,0,0,1
3066810499,2024-05-01,1,1,0,0
2048620048,2026-02-12,1,1,0,0
5050210065,2025-07-01,0,0,0,1
2025220112,2025-11-20,1,0,1,0
4087890012,2025-09-24,1,0,0,0
3053980028,2025-07-08,1,1,0,0
3009490051,2025-06-12,1,1,1,0
3040540019,2025-03-07,0,0,0,1
3089390996,2025-05-16,1,1,0,0
3017430081,2024-08-01,1,1,0,0
4130170019,2025-06-02,1,1,1,0
5036570019,2024-07-02,0,0,0,1
4054870033,2026-03-16,1,1,1,0
4091740075,2024-03-25,1,1,0,0
3080090001,2025-12-18,1,0,1,0
3063180072,2024-03-18,1,1,1,0
3037750108,2025-06-10,0,0,0,1
5001090094,2024-08-28,1,1,1,0
3040220136,2025-05-20,0,0,0,1
4011990017,2024-01-29,1,1,1,0
3058670037,2025-01-25,1,1,1,0
3048560046,2026-03-31,1,1,0,0
4054590010,2024-07-02,0,0,0,1
2030430055,2024-06-25,0,0,0,1
4139540022,2024-08-09,1,1,0,0
5032920001,2025-03-21,1,1,1,0
4120070280,2026-01-01,1,1,1,0
3082970019,2025-12-17,0,0,0,1
1017110130,2024-07-08,1,0,0,0
3061620070,2024-01-31,0,0,0,1
4100080019,2024-06-13,1,1,0,0
3048240022,2025-12-09,0,0,1,1
3069730037,2025-01-10,1,1,0,0
5032760024,2024-03-01,0,0,0,1
4155000090,2026-04-01,1,1,0,0
3007510062,2025-05-15,1,1,1,0
2024050124,2026-03-10,0,0,0,1
3011150034,2024-05-30,1,1,0,0
1008710053,2025-06-23,1,1,0,0
5028400083,2025-04-09,0,0,0,1
4090960017,2024-04-18,1,1,1,0
3008950027,2024-06-11,1,0,0,0
3051570002,2025-02-04,1,1,0,0
2044620037,2025-02-20,0,0,0,1
2036910056,2024-03-04,1,1,1,0
5003180071,2024-01-02,1,1,1,0
4158350067,2025-11-03,1,1,1,0
3063160020,2025-06-06,0,0,0,1
4071990022,2025-06-25,0,0,0,1
4079800003,2025-12-14,1,1,0,0
5007400056,2024-02-27,1,0,0,0
5045810030,2024-01-19,0,0,0,1
2046380019,2024-07-22,1,0,1,0
3071830001,2025-07-28,0,0,1,1
4031020020,2025-04-28,1,1,0,0
3018680102,2024-08-22,1,1,0,0
4023060002,2025-09-16,1,0,0,0
5052000059,2025-06-17,0,0,1,1
4044330004,2025-11-13,1,1,1,0
3079110021,2024-07-02,1,1,0,0
4014150029,2025-03-04,1,1,1,0
3086770005,2024-09-18,1,0,0,0
2057830364,2025-08-14,1,1,0,0
3019500038,2025-01-24,1,1,1,0
4050390058,2025-04-18,0,0,0,1
4102150015,2024-04-29,0,0,1,1
4024870040,2025-10-03,1,1,1,0
3058980067,2024-03-18,1,0,1,0
2034920063,2026-02-18,1,1,1,0
4122010157,2024-09-13,1,1,0,0
2023310021,2026-03-12,1,1,1,0
2050260035,2025-09-12,0,0,1,1
4019410069,2025-02-24,0,0,1,1
4015830079,2025-05-23,0,0,0,1
3007990058,2025-01-02,0,0,1,1
4105480082,2025-07-18,1,1,0,0
4123570024,2025-07-21,0,0,1,1
4021010034,2024-07-12,1,1,1,0
3038110141,2025-03-06,0,0,0,1
4115960025,2024-08-12,1,0,1,0
4109490053,2024-07-02,0,0,1,1
4017300020,2026-02-19,0,0,0,1
3038100045,2024-05-17,1,0,0,0
4068210048,2025-03-18,1,1,1,0
3054330038,2024-10-10,1,1,1,0
4046600051,2025-12-03,1,1,1,0
3026170034,2025-11-17,1,1,1,0
4021670054,2025-04-14,0,0,1,1
3010450029,2024-03-05,1,1,1,0
3034370066,2024-05-16,1,1,1,0
4135810058,2025-11-13,1,0,1,0
2050580012,2025-05-20,1,0,1,0
3048040030,2025-07-22,1,0,1,0
5042650020,2025-11-28,0,0,0,1
3062000008,2024-05-20,1,1,0,0
4089020063,2024-04-01,0,0,0,1
3053040026,2025-06-12,1,1,1,0
3064610278,2025-08-18,1,1,0,0
3008150071,2024-05-13,1,1,1,0
4155660036,2024-10-03,1,1,1,0
3046300034,2025-02-06,1,1,1,0
3081130137,2025-01-10,0,0,0,1
3037420008,2025-11-19,1,1,0,0
2033180131,2024-08-15,0,0,0,1
3076220017,2025-12-01,1,1,1,0
4038330054,2024-02-01,1,0,1,0
3051980039,2025-11-30,1,1,0,0
3041780018,2024-08-21,0,0,0,1
4022930039,2025-06-02,0,0,0,1
4156290009,2024-07-22,0,0,0,1
4122930055,2024-01-09,1,0,1,0
4005510002,2025-04-20,0,0,0,1
3046610040,2024-11-15,1,1,0,0
3008100067,2024-11-25,1,1,1,0
4068370010,2024-08-09,0,0,0,1
2044400003,2024-06-03,0,0,0,1
4049950033,2025-10-15,0,0,1,1
4096020061,2024-09-17,0,0,0,1
3048040030,2025-07-22,1,0,1,0
4161920001,2024-06-25,1,0,0,0
4052230003,2025-08-25,1,1,1,0
3083000026,2025-09-05,1,1,1,0
3041730069,2024-11-08,1,1,1,0
4117520075,2025-05-22,1,1,0,0
3075870049,2026-02-11,1,1,1,0
4106340007,2025-03-24,0,0,0,1
3056160031,2025-07-11,1,1,0,0
1007530017,2024-04-17,0,0,0,1
3075680068,2025-06-16,1,0,0,0
3047670027,2025-01-24,0,0,0,1
3033590029,2024-02-20,1,1,1,0
5005630045,2025-01-14,1,1,1,0
5031850052,2024-05-13,0,0,0,1
4161560160,2024-05-28,1,1,0,0
3040580018,2024-07-10,1,1,1,0
4011910022,2024-06-06,0,0,0,1
3034220063,2024-08-02,1,1,1,0
3013570147,2025-06-16,1,0,1,0
4112480016,2024-08-15,1,0,1,0
4052240009,2026-04-02,0,0,1,1
3018150050,2024-07-24,1,0,1,0
3056480051,2024-02-02,1,1,1,0
4023060009,2025-09-16,0,0,1,1
4033880015,2025-09-02,1,1,0,0
4082210072,2025-11-14,1,1,0,0
3055020036,2025-06-16,0,0,0,1
4130740104,2025-04-16,1,1,1,0
5033250029,2025-03-12,1,0,1,0
2029620012,2024-05-13,0,0,1,1
2056260396,2026-03-17,0,0,0,1
4127000061,2024-02-16,1,0,0,0
2031110043,2025-09-04,1,0,0,0
3001780014,2025-06-23,1,1,0,0
3063150018,2025-02-20,1,1,1,0
3054290009,2024-09-12,0,0,1,1
3018440060,2024-01-29,0,0,0,1
5006330029,2024-09-09,1,1,1,0
4063650050,2024-07-02,1,0,1,0
4059870042,2025-11-13,1,1,1,0
4082440001,2024-12-19,0,0,0,1
1019470054,2024-10-08,1,1,1,0
3029220025,2025-09-13,1,0,0,0
3012620050,2025-12-08,1,0,0,0
4057740044,2024-03-27,1,0,0,0
3045190133,2025-04-24,1,0,1,0
2041900014,2024-01-10,1,1,1,0
4010970046,2024-04-28,1,1,1,0
4034590010,2025-02-20,1,1,1,0
3066450069,2026-01-14,1,1,1,0
3040210033,2024-04-11,1,1,0,0
4134890104,2025-07-17,0,0,1,1
4094090003,2024-01-19,1,0,0,0
2049410057,2025-07-17,1,0,0,0
4134550061,2025-11-14,1,1,0,0
3008690034,2025-06-04,1,1,0,0
3066370053,2025-06-04,1,1,0,0
4095950016,2024-10-03,1,1,0,0
5020860070,2025-07-14,1,1,0,0
4106530071,2024-04-18,0,0,0,1
3066150047,2024-11-08,0,0,0,1
3035380043,2024-07-24,0,0,0,1
2046680078,2025-08-22,1,1,1,0
2053660025,2025-10-31,1,0,1,0
3045980054,2024-01-24,1,1,1,0
4040820018,2025-03-11,1,1,1,0
4085720124,2025-09-16,0,0,0,1
2046910051,2024-10-07,0,0,0,1
4023060013,2025-09-16,1,0,0,0
4048270029,2025-12-09,1,1,1,0
3025500071,2024-12-02,1,1,0,0
3018520019,2026-01-07,1,1,0,0
2048720014,2025-07-21,1,1,1,0
3062040021,2025-02-13,0,0,1,1
3069760049,2025-07-03,1,0,0,0
3003350026,2025-04-25,1,1,0,0
4094570032,2024-02-14,1,1,0,0
2033750051,2024-07-18,1,1,1,0
2057850255,2024-01-05,1,1,1,0
3041530027,2024-10-17,1,1,1,0
4096990056,2025-07-11,0,0,0,1
2049010043,2024-09-18,1,0,0,0
4095070019,2024-06-10,0,0,0,1
3059680053,2024-09-20,1,1,1,0
3046630025,2025-02-25,0,0,0,1
4089360006,2025-09-10,1,1,1,0
4067480103,2025-11-05,1,1,1,0
5044030021,2024-03-01,0,0,0,1
4135060054,2025-06-23,0,0,1,1
2047340023,2024-04-18,1,1,1,0
