bct2020,lat,lng,no_access_rate,n_inspections,pct_white,pct_black,pct_hispanic,pct_foreign_born,median_income,pct_owner_occ_census
4059100,40.70816050885246,-73.90977665131147,0.4290909090909091,275,0.3951612903225806,0.005626406601650412,0.4795573893473368,0.4127906976744186,72671,0.2257039055404178
4059200,40.70171920338461,-73.73067619907692,0.4626865671641791,67,0.003973509933774834,0.9013245033112582,0.031125827814569535,0.3205298013245033,97250,0.9088937093275488
4059300,40.71007979536,-73.90247681216,0.36704119850187267,267,0.549453219927096,0.022114216281895506,0.32904009720534627,0.4908869987849332,78462,0.28112449799196787
4059400,40.69847698397436,-73.73132913333333,0.4791666666666667,48,0.014124293785310734,0.8723163841807909,0.0655367231638418,0.43107344632768363,149904,0.9631675874769797
4059501,40.71158717694611,-73.90771954431138,0.36283185840707965,113,0.7370030581039755,0.011620795107033639,0.19143730886850152,0.4507645259938838,75250,0.3366013071895425
4059502,40.714839960344825,-73.90855588663793,0.3872832369942196,173,0.18012422360248448,0.005279503105590062,0.7701863354037267,0.4562111801242236,59386,0.2713178294573643
4059600,40.6970156122807,-73.73699906165413,0.3902439024390244,41,0.017543859649122806,0.7790773229369721,0.17024041585445093,0.36257309941520466,88913,0.9566787003610109
4059800,40.69842400022321,-73.74076980892858,0.3582089552238806,67,0.021654636313159357,0.9056079955580233,0.05830094392004442,0.48917268184342033,103203,0.6554934823091247
4059900,40.717355355525605,-73.90180162048517,0.4303030303030303,165,0.4354727398205659,0.004830917874396135,0.3699102829537612,0.41821946169772256,84125,0.5675675675675675
4060000,40.69507614862637,-73.73330063928572,0.3333333333333333,60,0.004940711462450593,0.8596837944664032,0.018774703557312252,0.4950592885375494,94583,0.888631090487239
4060100,40.71542366974596,-73.90204404411085,0.46715328467153283,137,0.6013186813186813,0.005274725274725275,0.3525274725274725,0.4725274725274725,88750,0.48518518518518516
4060300,40.7141624,-73.89845301453202,0.34146341463414637,123,0.5355544505221282,0.0,0.4102436598707111,0.3933366484336151,90938,0.5065312046444121
4060600,40.691797266995074,-73.73537229458128,0.31746031746031744,63,0.0,0.9414414414414415,0.024024024024024024,0.35585585585585583,98661,0.862934362934363
4060800,40.6934658939726,-73.74137412,0.3116883116883117,77,0.011214953271028037,0.9121495327102803,0.003738317757009346,0.34890965732087226,130208,0.8043956043956044
4061000,40.69025501737892,-73.74317317635327,0.21176470588235294,85,0.012002526847757423,0.9475679090334808,0.010739102969046115,0.32659507264687304,107115,0.8930131004366813
4061200,40.68829564577006,-73.73669535119306,0.25,108,0.0054133858267716535,0.9119094488188977,0.010826771653543307,0.4325787401574803,127420,0.9117082533589251
4061301,40.70935242590206,-73.89552471146906,0.3142857142857143,280,0.4652859960552268,0.014595660749506903,0.42958579881656805,0.46646942800788954,72055,0.22399090392268334
4061400,40.68655250572289,-73.73030917108434,0.2878787878787879,66,0.021753460777851022,0.8793671720500988,0.025049439683586024,0.3111404087013843,144500,0.8888888888888888
4061601,40.68192095234493,-73.73192826944025,0.4,55,0.016009371339320577,0.9156579461147989,0.05232331120655994,0.28074970714564623,101250,0.9173967459324155
4061602,40.677367668542196,-73.72836328670077,0.4057971014492754,69,0.03751233958538993,0.5932872655478776,0.18756169792694966,0.4106614017769003,121058,0.8614958448753463
4061800,40.67720795531915,-73.73751086631206,0.35555555555555557,45,0.01658374792703151,0.7595356550580431,0.14206744057490325,0.3161967938087341,96587,0.7782426778242678
4061900,40.710068135188216,-73.87689261440262,0.33488372093023255,215,0.7273497036409822,0.0,0.16285633643804684,0.46768275472763193,82500,0.4307692307692308
4062000,40.68110274140127,-73.7382156537155,0.23076923076923078,52,0.006569343065693431,0.864963503649635,0.09124087591240876,0.2948905109489051,112409,0.9025844930417495
4062100,40.710427691652754,-73.87293998797996,0.43478260869565216,184,0.46511627906976744,0.03406485424172945,0.42941369145103175,0.3311496888306584,87955,0.3815261044176707
4062200,40.691847248821546,-73.7295325560606,0.4090909090909091,44,0.05335291238374939,0.8874204601076848,0.032794909446891826,0.34263338228095935,115347,0.8770864946889226
4062300,40.70424091069651,-73.87821301940298,0.5070422535211268,142,0.6523508137432188,0.060126582278481014,0.28164556962025317,0.31193490054249545,77986,0.4459613196814562
4062500,40.7041140500956,-73.88242475372849,0.28651685393258425,178,0.5365758754863813,0.021400778210116732,0.4245136186770428,0.38754863813229573,74432,0.4235423542354235
4062600,40.682088173351275,-73.74792495222073,0.29838709677419356,124,0.013694054776219105,0.7942551770207081,0.11957247828991316,0.3663994655978624,111659,0.8931383577052868
4062700,40.70380896022514,-73.88646856998123,0.5942028985507246,69,0.4881118881118881,0.0006993006993006993,0.41643356643356644,0.3013986013986014,76447,0.5489130434782609
4062900,40.700908204781705,-73.88289782307692,0.3443708609271523,151,0.4323935558112773,0.021576524741081703,0.40678941311852707,0.4430379746835443,94055,0.2674897119341564
4063000,40.680524183975656,-73.74338365091278,0.4778761061946903,113,0.017844886753603295,0.8977350720658888,0.04461221688400824,0.22168840082361016,116034,0.8027210884353742
4063200,40.67667590666667,-73.74055409593495,0.375,96,0.004735595895816891,0.9337016574585635,0.020520915548539857,0.372533543804262,120764,0.920863309352518
4063301,40.70417878651685,-73.87426470365169,0.32098765432098764,81,0.6253056234718827,0.0,0.3270171149144254,0.1821515892420538,101548,0.5078431372549019
4063302,40.70526701007371,-73.8712872886978,0.49295774647887325,71,0.5795811518324607,0.0,0.40890052356020945,0.21727748691099477,134205,0.5989672977624785
4063500,40.70465513504425,-73.86707921469026,0.49142857142857144,175,0.6190476190476191,0.004608294930875576,0.34178187403993854,0.20890937019969277,105125,0.7275675675675676
4063700,40.708108979233224,-73.86245203748668,0.35294117647058826,289,0.7084708470847084,0.007700770077007701,0.17574257425742573,0.1784928492849285,99611,0.7501963864886095
4063800,40.669840635031846,-73.73206317707006,0.2875,160,0.03295774647887324,0.8481690140845071,0.0828169014084507,0.34394366197183096,116859,0.8862385321100917
4063900,40.703770653169734,-73.85741641983641,0.3644859813084112,107,0.4088607594936709,0.039873417721518985,0.5142405063291139,0.3531645569620253,113409,0.5470249520153551
4064101,40.69820494166667,-73.85136836666666,0.19298245614035087,57,0.6219365206910406,0.002812374447569305,0.17115307352350342,0.4813177983125753,84291,0.9177939646201873
4064500,40.70947865792254,-73.8513166455986,0.4787234042553192,188,0.4169124877089479,0.02015732546705998,0.3254670599803343,0.2704031465093412,92313,0.5525291828793775
4064600,40.67280392894057,-73.74198034819122,0.376,125,0.007348618459729571,0.8962375073486185,0.030864197530864196,0.45091122868900646,118375,0.8369565217391305
4065000,40.66929520406504,-73.74448377479675,0.44660194174757284,103,0.013969732246798603,0.9604190919674039,0.01241753977493209,0.4175397749320916,121667,0.8404761904761905
4065401,40.6620823797235,-73.73860402058372,0.32231404958677684,121,0.013827433628318585,0.675608407079646,0.1709070796460177,0.37582964601769914,101500,0.6172707889125799
4065600,40.65949164728033,-73.72959703378662,0.32710280373831774,214,0.12678787878787878,0.6935757575757576,0.11127272727272727,0.41793939393939394,103438,0.6105960264900663
4065702,40.71345977050147,-73.88278166725664,0.49,100,0.706993006993007,0.0,0.23146853146853147,0.2902097902097902,84327,0.5592654424040067
4065703,40.715339695395684,-73.87567410589928,0.4074074074074074,216,0.6694101508916324,0.00720164609053498,0.07681755829903979,0.4722222222222222,110882,0.6143984220907298
4065900,40.715613368825906,-73.8819380165992,0.31313131313131315,99,0.6929133858267716,0.0,0.12703412073490813,0.3679790026246719,111731,0.8280254777070064
4066000,40.65842038077475,-73.7333566205165,0.375,128,0.05902668759811617,0.8263736263736263,0.0781789638932496,0.4489795918367347,82173,0.649867374005305
4066100,40.71752246948775,-73.88177536681515,0.4368932038834951,103,0.8216318785578748,0.0,0.12017710309930424,0.34724857685009486,107361,0.907051282051282
4066301,40.72195003945173,-73.87481962014303,0.41116751269035534,197,0.6603260869565217,0.005434782608695652,0.10394021739130435,0.33389945652173914,118333,0.8483033932135728
4066401,40.64934123210332,-73.74303122675276,0.23809523809523808,105,0.16327827191867852,0.4777636594663278,0.19567979669631513,0.45743329097839897,-666666666,0.6553524804177546
4066402,40.65618021158621,-73.73761383875862,0.4552238805970149,134,0.0647239263803681,0.8512269938650306,0.07760736196319018,0.49754601226993866,104333,0.7932038834951456
4066403,40.651972464888885,-73.73311287140741,0.35374149659863946,147,0.055262289673375126,0.8972286374133949,0.019135598812273176,0.4280765423952491,102297,0.5229244114002478
4066501,40.71926676422466,-73.88768762905984,0.42328042328042326,189,0.6723330869672333,0.004434589800443459,0.26410445922641046,0.308450357230845,82356,0.5512572533849129
4066701,40.721852162466845,-73.89124564496021,0.5414364640883977,181,0.5323767476085357,0.0,0.3042678440029433,0.2487122884473878,117500,0.6338672768878718
4066900,40.72357167848361,-73.88598855983606,0.5720930232558139,215,0.7207053469852105,0.0,0.20705346985210465,0.310580204778157,95208,0.4539877300613497
4067100,40.724317778197324,-73.87830924920829,0.30939226519337015,181,0.6155758077879039,0.0,0.11226180613090307,0.31731565865782935,114764,0.8884073672806068
4067700,40.71911617392796,-73.87239683584906,0.33636363636363636,110,0.8448185165702262,0.0,0.08890057864281957,0.1988427143608627,115250,0.8283687943262411
4067900,40.723204274828376,-73.86988719885584,0.15953307392996108,257,0.36593629997741134,0.012649649875762368,0.5028235825615541,0.44160831262706124,60840,0.2064036592338479
4068000,40.66314725509468,-73.75051166591524,0.3622641509433962,265,0.0074309978768577496,0.9170205237084218,0.05219391365888181,0.4892073602264685,128571,0.8029925187032418
4068200,40.6680198022293,-73.75039682611465,0.26666666666666666,30,0.0,0.8345724907063197,0.08271375464684015,0.3763940520446097,92656,0.7146892655367232
4068300,40.735517867647054,-73.86788111764706,0.05803571428571429,224,0.07298756160525698,0.06500821403426425,0.35249941328326684,0.6899788781976062,66354,0.48606811145510836
4068700,40.729943567458434,-73.86873232684086,0.19066147859922178,257,0.25553145336225597,0.009327548806941432,0.2739696312364425,0.6186550976138828,68566,0.34963325183374083
4069000,40.66039600625978,-73.75561384522692,0.25757575757575757,132,0.036703601108033244,0.8125577100646353,0.04916897506925208,0.4376731301939058,127019,0.585958595859586
4069300,40.72882839375,-73.86395642125,0.13043478260869565,207,0.2824207492795389,0.027537624079410822,0.39865513928914503,0.5549151456932436,72125,0.23767885532591415
4069400,40.65597703048601,-73.74993319160531,0.3416149068322981,161,0.03302546879373076,0.7968094038623006,0.1139098796529527,0.4010635320458998,105708,0.5431111111111111
4069500,40.72614102459016,-73.8678114236534,0.41732283464566927,127,0.3764997931319818,0.04054613156805958,0.14315266859743483,0.5866776996276376,116125,0.5202380952380953
4069701,40.726756609999995,-73.86031878454546,0.10674157303370786,178,0.24663677130044842,0.04865470852017937,0.23139013452914797,0.45426008968609866,101168,0.14309859154929577
4069702,40.72230434895961,-73.8626562610771,0.2617801047120419,191,0.379670457182641,0.002088651659317707,0.18171269436064053,0.497563239730796,84991,0.720226843100189
4070300,40.716736980186916,-73.85962582336448,0.26288659793814434,194,0.3169347209082308,0.0014191106906338694,0.2771996215704825,0.5775780510879849,91278,0.5951595159515951
4070700,40.71526696345566,-73.85537332247706,0.17307692307692307,104,0.4941751221345359,0.0026305900037579856,0.13904547162720782,0.42577978203682826,108616,0.7972027972027972
4070900,40.719061939569535,-73.85449537897351,0.2808988764044944,89,0.4810169491525424,0.02271186440677966,0.09932203389830509,0.376271186440678,109595,0.5254833040421792
4071100,40.72173319475983,-73.85334028362446,0.23577235772357724,369,0.4528457974851092,0.020350761085373925,0.1555261416280609,0.3355393778954335,102734,0.6220391349124614
4071303,40.72606650487805,-73.84995034390244,0.12121212121212122,264,0.49301143583227447,0.015247776365946633,0.1891450353966237,0.4445452895262298,98155,0.38476190476190475
4071304,40.729337523728816,-73.85413141864407,0.08653846153846154,208,0.49023405972558515,0.003389830508474576,0.14640839386602097,0.4627925746569814,100199,0.5042952593063952
4071305,40.7242540980198,-73.85261346138614,0.07725321888412018,233,0.49928263988522237,0.023672883787661407,0.24695121951219512,0.41947632711621236,108007,0.2012856568903174
4071306,40.72600279877551,-73.85582237387754,0.14473684210526316,228,0.43490264458006395,0.12699796570764313,0.1873002034292357,0.515983725661145,81458,0.21873979758406792
4071701,40.73073185135135,-73.85933323243243,0.08771929824561403,285,0.5478311386522076,0.033113865220759105,0.14659178931061193,0.599147947327653,55526,0.4631181894383906
4071702,40.733791205128206,-73.86061664871795,0.1,80,0.32965299684542587,0.025236593059936908,0.1349707075259126,0.5865254619197837,99719,0.5689063266307013
4071900,40.73438717278688,-73.8553932714754,0.23076923076923078,130,0.3994244604316547,0.0181294964028777,0.300431654676259,0.5107913669064749,63125,0.26270373921380635
4072100,40.73088470705882,-73.85341758313726,0.19642857142857142,224,0.4471863899794354,0.0029912133108992334,0.12394840157038699,0.6603103383810058,98207,0.6488696488696488
4072300,40.71567332592025,-73.84801210076687,0.2781456953642384,151,0.49024707412223667,0.05981794538361508,0.09189423493714781,0.47377546597312525,198750,0.9080188679245284
4072900,40.71261345714285,-73.85226838018433,0.2153846153846154,130,0.46486090775988287,0.0,0.07906295754026355,0.4143484626647145,127292,0.8589473684210527
4073100,40.71095057426326,-73.84641718408645,0.25984251968503935,127,0.6533483398987057,0.0,0.10467079347214406,0.2537985368598762,159279,0.761344537815126
4073700,40.71823610087336,-73.84358995327511,0.1476510067114094,149,0.5639237563923757,0.008368200836820083,0.11297071129707113,0.31892143189214317,117568,0.3665480427046263
4073900,40.7241478,-73.8438970346154,0.15668202764976957,217,0.4930656934306569,0.035036496350364967,0.1145985401459854,0.37974452554744526,113333,0.48993808049535603
4074100,40.72872543900709,-73.84625120070922,0.09821428571428571,112,0.4339812332439678,0.045576407506702415,0.1950402144772118,0.43800268096514744,101528,0.6670976082740788
4074300,40.73254276930091,-73.8485181893617,0.1736842105263158,190,0.48529781352098517,0.016084443327469212,0.1525508921839658,0.5697411409901986,76063,0.48444976076555024
4074500,40.734986240243906,-73.8512060317073,0.16145833333333334,192,0.41736269298911666,0.08757276638825613,0.20273348519362186,0.5818780055682106,53716,0.24025157232704403
4074700,40.73406624527687,-73.84615777198697,0.33962264150943394,212,0.15017064846416384,0.026062674526838348,0.30282345640707414,0.6013031337263419,106964,0.512779552715655
